BridgeID,ClientID,StylistID,IsPreferredStylist,FirstVisitDate,LastVisitDate,VisitCount,TotalSpend_GBP
BCS002178,CL1954,STY016,Yes,2022-04-04,2022-06-27,2,614.5
BCS002179,CL1954,STY023,No,2022-01-21,2022-12-23,8,500.75
BCS002180,CL1954,STY038,No,2020-02-01,2020-08-29,5,166.56
BCS002181,CL1663,STY040,Yes,2022-05-25,2023-03-15,7,460.02
BCS002182,CL1663,STY071,No,2022-12-04,2023-09-24,7,289.12
BCS002183,CL0357,STY056,Yes,2020-09-15,2021-04-13,5,321.97
BCS002184,CL0436,STY064,Yes,2023-02-26,2023-12-17,7,449.86
BCS002185,CL0436,STY008,No,2020-08-23,2020-10-04,1,834.64
BCS002186,CL0436,STY034,No,2022-10-25,2023-09-26,8,446.98
BCS002187,CL1569,STY032,Yes,2020-11-17,2021-07-27,6,444.75
BCS002188,CL1050,STY037,Yes,2023-09-12,2024-04-09,5,264.22
BCS002189,CL2434,STY060,Yes,2020-10-02,2021-04-30,5,729.28
BCS002190,CL2434,STY032,No,2023-09-12,2024-07-02,7,678.37
BCS002191,CL1791,STY062,Yes,2023-09-08,2024-04-05,5,548.54
BCS002192,CL0561,STY008,Yes,2023-08-01,2023-09-12,1,291.89
BCS002193,CL0561,STY028,No,2021-04-11,2021-07-04,2,701.11
BCS002194,CL2009,STY065,Yes,2023-04-23,2023-08-27,3,292.15
BCS002195,CL1704,STY021,Yes,2022-08-14,2022-09-25,1,308.29
BCS002196,CL1704,STY037,No,2022-12-16,2023-03-10,2,174.49
BCS002197,CL1453,STY025,Yes,2022-11-13,2023-09-03,7,674.69
BCS002198,CL1453,STY008,No,2021-08-13,2022-01-28,4,197.6
BCS002199,CL1453,STY012,No,2020-06-20,2021-01-16,5,791.36
BCS002200,CL1717,STY048,Yes,2022-11-10,2023-02-02,2,220.37
BCS002201,CL1717,STY013,No,2022-01-22,2022-04-16,2,772.64
BCS002202,CL0631,STY003,Yes,2021-05-18,2021-12-14,5,277.73
BCS002203,CL0227,STY035,Yes,2024-02-01,2024-06-06,3,362.35
BCS002204,CL0227,STY026,No,2022-02-19,2023-01-21,8,318.49
BCS002205,CL1823,STY043,Yes,2020-10-09,2021-06-18,6,164.01
BCS002206,CL1823,STY027,No,2023-08-22,2023-12-26,3,250.16
BCS002207,CL1823,STY049,No,2020-05-29,2021-02-05,6,289.67
BCS002208,CL0678,STY015,Yes,2023-08-03,2023-12-07,3,115.96
BCS002209,CL0678,STY004,No,2020-01-24,2020-12-25,8,172.36
BCS002210,CL0701,STY027,Yes,2024-05-24,2024-07-05,1,367.16
BCS002211,CL0701,STY007,No,2020-09-20,2021-01-24,3,151.92
BCS002212,CL0506,STY034,Yes,2023-08-17,2024-06-06,7,687.05
BCS002213,CL0506,STY021,No,2022-06-15,2022-11-30,4,659.94
BCS002214,CL0816,STY026,Yes,2023-02-21,2023-09-19,5,600.68
BCS002215,CL2287,STY055,Yes,2020-09-02,2020-11-25,2,723.55
BCS002216,CL0222,STY041,Yes,2023-09-30,2024-04-27,5,298.95
BCS002217,CL2738,STY011,Yes,2022-12-29,2023-07-27,5,737.52
BCS002218,CL1095,STY027,Yes,2022-06-17,2023-02-24,6,499.16
BCS002219,CL0693,STY068,Yes,2020-09-17,2021-05-27,6,140.32
BCS002220,CL2294,STY040,Yes,2020-03-05,2020-07-09,3,698.3
BCS002221,CL0940,STY045,Yes,2023-02-10,2023-10-20,6,542.84
BCS002222,CL1562,STY066,Yes,2023-11-21,2024-05-07,4,811.5
BCS002223,CL1562,STY008,No,2024-02-17,2024-10-26,6,756.3
BCS002224,CL2511,STY067,Yes,2020-03-02,2020-11-09,6,116.15
BCS002225,CL0059,STY041,Yes,2024-11-22,2025-10-24,8,635.63
BCS002226,CL0059,STY006,No,2022-11-07,2023-01-30,2,537.36
BCS002227,CL0787,STY058,Yes,2022-01-08,2022-08-06,5,690.21
BCS002228,CL0787,STY028,No,2024-08-11,2025-03-09,5,783.61
BCS002229,CL1867,STY036,Yes,2023-12-12,2024-11-12,8,466.72
BCS002230,CL1567,STY037,Yes,2024-05-13,2024-12-09,5,521.95
BCS002231,CL1154,STY032,Yes,2020-03-10,2020-10-06,5,417.49
BCS002232,CL0776,STY007,Yes,2020-01-18,2020-11-07,7,524.07
BCS002233,CL0776,STY056,No,2024-11-24,2025-03-30,3,389.58
BCS002234,CL1621,STY017,Yes,2024-02-28,2025-01-29,8,369.94
BCS002235,CL0333,STY027,Yes,2022-10-14,2023-09-15,8,543.24
BCS002236,CL2856,STY072,Yes,2023-08-27,2024-03-24,5,588.18
BCS002237,CL2856,STY046,No,2022-02-16,2022-03-30,1,535.02
BCS002238,CL0337,STY003,Yes,2024-09-29,2025-04-27,5,113.39
BCS002239,CL0756,STY047,Yes,2021-06-02,2022-02-09,6,647.01
BCS002240,CL1610,STY006,Yes,2024-03-27,2025-01-15,7,140.64
BCS002241,CL1610,STY012,No,2024-09-03,2025-02-18,4,201.71
BCS002242,CL0126,STY033,Yes,2020-03-04,2021-02-03,8,520.57
BCS002243,CL0126,STY060,No,2022-03-24,2022-07-28,3,367.23
BCS002244,CL2013,STY014,Yes,2021-02-16,2021-05-11,2,612.66
BCS002245,CL2013,STY062,No,2024-05-03,2024-06-14,1,259.29
BCS002246,CL2013,STY038,No,2022-01-31,2022-03-14,1,585.06
BCS002247,CL2028,STY039,Yes,2021-05-19,2021-12-15,5,810.54
BCS002248,CL0454,STY059,Yes,2022-01-02,2022-05-08,3,612.69
BCS002249,CL0454,STY072,No,2021-05-12,2022-03-02,7,163.56
BCS002250,CL0454,STY074,No,2024-10-09,2025-09-10,8,541.61
BCS002251,CL2449,STY054,Yes,2024-01-26,2024-08-23,5,348.77
BCS002252,CL2428,STY046,Yes,2024-02-10,2024-05-04,2,225.84
BCS002253,CL2428,STY059,No,2024-01-25,2024-07-11,4,642.86
BCS002254,CL1667,STY037,Yes,2023-10-26,2024-02-29,3,426.78
BCS002255,CL1533,STY030,Yes,2020-09-28,2021-02-01,3,798.49
BCS002256,CL1715,STY004,Yes,2020-11-26,2021-05-13,4,547.77
BCS002257,CL2677,STY017,Yes,2022-09-01,2023-06-22,7,172.28
BCS002258,CL0597,STY035,Yes,2023-12-26,2024-02-06,1,673.67
BCS002259,CL2425,STY006,Yes,2021-07-23,2022-05-13,7,348.95
BCS002260,CL0372,STY011,Yes,2020-11-30,2021-09-20,7,269.71
BCS002261,CL1866,STY016,Yes,2020-02-02,2020-10-11,6,99.95
BCS002262,CL1604,STY017,Yes,2022-12-25,2023-04-30,3,123.59
BCS002263,CL0660,STY038,Yes,2023-04-18,2023-12-26,6,223.13
BCS002264,CL0660,STY044,No,2022-12-13,2023-04-18,3,428.98
BCS002265,CL1311,STY054,Yes,2024-06-15,2025-01-11,5,232.83
BCS002266,CL1311,STY063,No,2023-07-03,2023-12-18,4,335.35
BCS002267,CL1311,STY062,No,2021-06-26,2021-12-11,4,782.54
BCS002268,CL1102,STY059,Yes,2021-01-31,2021-06-06,3,635.17
BCS002269,CL0286,STY028,Yes,2023-05-30,2024-03-19,7,676.15
BCS002270,CL1076,STY011,Yes,2024-08-16,2025-04-25,6,185.37
BCS002271,CL0793,STY049,Yes,2020-01-03,2020-12-04,8,427.97
BCS002272,CL0464,STY033,Yes,2021-01-31,2021-08-29,5,815.09
BCS002273,CL2213,STY050,Yes,2023-09-26,2024-07-16,7,828.29
BCS002274,CL2213,STY073,No,2024-08-29,2025-05-08,6,258.51
BCS002275,CL2368,STY047,Yes,2021-12-31,2022-12-02,8,282.71
BCS002276,CL1674,STY046,Yes,2023-02-21,2023-08-08,4,144.45
BCS002277,CL1674,STY024,No,2022-07-17,2023-01-01,4,117.89
BCS002278,CL1674,STY001,No,2024-07-16,2025-03-25,6,134.06
BCS002279,CL2904,STY030,Yes,2022-07-09,2022-12-24,4,174.62
BCS002280,CL2904,STY060,No,2020-09-23,2021-08-25,8,841.62
BCS002281,CL1781,STY036,Yes,2024-02-28,2024-09-25,5,485.48
BCS002282,CL1781,STY011,No,2020-04-15,2020-08-19,3,611.69
BCS002283,CL0892,STY048,Yes,2023-05-27,2023-07-08,1,491.74
BCS002284,CL2424,STY003,Yes,2020-01-01,2020-02-12,1,451.41
BCS002285,CL0377,STY072,Yes,2023-09-03,2024-08-04,8,159.47
BCS002286,CL1414,STY016,Yes,2022-12-05,2023-07-03,5,357.11
BCS002287,CL1265,STY042,Yes,2023-03-13,2024-01-01,7,678.18
BCS002288,CL1507,STY027,Yes,2020-06-03,2021-02-10,6,707.07
BCS002289,CL2446,STY067,Yes,2020-08-23,2021-07-25,8,367.39
BCS002290,CL2446,STY060,No,2024-06-05,2024-07-17,1,244.26
BCS002291,CL2446,STY045,No,2021-02-06,2021-03-20,1,713.38
BCS002292,CL0907,STY069,Yes,2020-04-26,2021-02-14,7,747.11
BCS002293,CL0324,STY037,Yes,2022-08-10,2023-04-19,6,103.9
BCS002294,CL0324,STY009,No,2024-06-16,2025-01-12,5,186.93
BCS002295,CL0204,STY004,Yes,2020-04-06,2021-03-08,8,482.49
BCS002296,CL0995,STY064,Yes,2023-08-23,2024-05-01,6,484.33
BCS002297,CL1571,STY042,Yes,2023-10-30,2024-07-08,6,811.87
BCS002298,CL1571,STY044,No,2020-01-11,2020-09-19,6,529.16
BCS002299,CL0322,STY043,Yes,2020-03-29,2020-10-25,5,562.05
BCS002300,CL1537,STY023,Yes,2022-04-24,2022-11-20,5,606.25
BCS002301,CL1537,STY032,No,2020-09-19,2021-08-21,8,229.38
BCS002302,CL1537,STY051,No,2022-05-29,2023-02-05,6,173.81
BCS002303,CL2384,STY037,Yes,2021-09-23,2022-03-10,4,586.73
BCS002304,CL2384,STY018,No,2021-07-07,2022-03-16,6,784.54
BCS002305,CL2384,STY006,No,2023-10-28,2024-05-25,5,779.53
BCS002306,CL2330,STY063,Yes,2024-11-30,2025-09-20,7,291.9
BCS002307,CL2872,STY038,Yes,2023-05-23,2023-11-07,4,743.03
BCS002308,CL2952,STY014,Yes,2022-07-08,2023-02-03,5,826.33
BCS002309,CL2952,STY055,No,2022-06-23,2023-04-13,7,520.55
BCS002310,CL2952,STY049,No,2024-02-15,2024-10-24,6,497.34
BCS002311,CL0179,STY010,Yes,2024-03-18,2024-06-10,2,136.22
BCS002312,CL1827,STY056,Yes,2023-08-05,2023-12-09,3,833.64
BCS002313,CL1827,STY059,No,2021-08-16,2021-11-08,2,475.52
BCS002314,CL2308,STY058,Yes,2023-06-05,2024-02-12,6,258.55
BCS002315,CL2308,STY069,No,2022-08-26,2022-10-07,1,149.72
BCS002316,CL2275,STY074,Yes,2021-03-11,2021-06-03,2,420.53
BCS002317,CL2119,STY067,Yes,2020-10-28,2021-05-26,5,836.54
BCS002318,CL2046,STY057,Yes,2021-07-07,2022-06-08,8,97.07
BCS002319,CL2046,STY070,No,2020-03-21,2021-02-20,8,569.34
BCS002320,CL2046,STY002,No,2021-02-15,2021-12-06,7,355.14
BCS002321,CL1627,STY058,Yes,2022-03-17,2022-07-21,3,839.24
BCS002322,CL1627,STY048,No,2023-11-28,2024-04-02,3,666.42
BCS002323,CL1402,STY029,Yes,2022-08-19,2023-02-03,4,822.74
BCS002324,CL1402,STY021,No,2024-05-08,2025-04-09,8,183.95
BCS002325,CL0494,STY062,Yes,2021-01-13,2021-04-07,2,211.5
BCS002326,CL1210,STY004,Yes,2023-02-05,2023-10-15,6,440.67
BCS002327,CL0361,STY074,Yes,2021-12-15,2022-03-09,2,372.39
BCS002328,CL0832,STY040,Yes,2021-01-06,2021-09-15,6,680.57
BCS002329,CL1880,STY001,Yes,2023-04-03,2023-05-15,1,755.97
BCS002330,CL1238,STY063,Yes,2024-07-19,2025-01-03,4,402.48
BCS002331,CL2146,STY027,Yes,2021-02-18,2021-09-16,5,150.25
BCS002332,CL2146,STY004,No,2021-05-18,2022-03-08,7,350.48
BCS002333,CL0973,STY066,Yes,2021-10-23,2022-08-13,7,647.87
BCS002334,CL1847,STY057,Yes,2024-11-08,2025-10-10,8,711.36
BCS002335,CL0812,STY064,Yes,2024-06-28,2024-08-09,1,416.77
BCS002336,CL1513,STY035,Yes,2022-02-11,2022-05-06,2,722.83
BCS002337,CL2640,STY032,Yes,2020-03-05,2020-04-16,1,686.87
BCS002338,CL2640,STY057,No,2024-02-10,2024-05-04,2,645.83
BCS002339,CL2310,STY040,Yes,2021-02-07,2021-11-28,7,517.66
BCS002340,CL2310,STY037,No,2020-06-17,2021-04-07,7,274.96
BCS002341,CL0068,STY059,Yes,2024-11-26,2025-02-18,2,779.44
BCS002342,CL0068,STY056,No,2022-09-05,2023-08-07,8,698.99
BCS002343,CL0068,STY024,No,2024-08-31,2024-10-12,1,652.99
BCS002344,CL0442,STY048,Yes,2024-09-02,2025-06-23,7,418.96
BCS002345,CL2290,STY038,Yes,2024-04-06,2025-03-08,8,327.24
BCS002346,CL0473,STY063,Yes,2022-11-02,2023-07-12,6,761.2
BCS002347,CL1201,STY033,Yes,2024-01-26,2024-12-27,8,225.71
BCS002348,CL1201,STY014,No,2021-02-28,2021-09-26,5,612.97
BCS002349,CL2311,STY021,Yes,2020-10-06,2021-03-23,4,633.89
BCS002350,CL2461,STY068,Yes,2024-09-17,2025-01-21,3,187.62
BCS002351,CL0093,STY004,Yes,2020-01-30,2020-12-31,8,622.5
BCS002352,CL1844,STY018,Yes,2023-09-17,2023-10-29,1,313.55
BCS002353,CL2561,STY066,Yes,2021-06-13,2022-02-20,6,412.03
BCS002354,CL1848,STY062,Yes,2024-08-26,2025-03-24,5,178.4
BCS002355,CL1848,STY010,No,2022-08-09,2023-05-30,7,389.89
BCS002356,CL1848,STY047,No,2021-08-30,2022-05-09,6,410.36
BCS002357,CL1752,STY030,Yes,2023-03-27,2023-06-19,2,768.42
BCS002358,CL0379,STY040,Yes,2022-01-28,2022-12-30,8,587.95
BCS002359,CL2364,STY058,Yes,2024-03-19,2025-01-07,7,798.82
BCS002360,CL1774,STY056,Yes,2022-03-31,2022-10-27,5,457.9
BCS002361,CL1774,STY050,No,2022-03-18,2022-04-29,1,519.41
BCS002362,CL2145,STY065,Yes,2023-10-06,2024-06-14,6,736.65
BCS002363,CL1712,STY056,Yes,2021-09-28,2022-06-07,6,759.75
BCS002364,CL1376,STY010,Yes,2020-05-07,2020-12-03,5,527.79
BCS002365,CL1376,STY063,No,2023-01-05,2023-12-07,8,494.56
BCS002366,CL1376,STY047,No,2023-04-30,2024-03-31,8,847.03
BCS002367,CL2400,STY039,Yes,2024-02-25,2024-09-22,5,202.02
BCS002368,CL1617,STY010,Yes,2023-11-07,2024-07-16,6,617.72
BCS002369,CL1918,STY022,Yes,2023-05-03,2024-04-03,8,686.65
BCS002370,CL2407,STY068,Yes,2022-06-03,2022-12-30,5,121.2
BCS002371,CL1662,STY062,Yes,2020-10-13,2021-05-11,5,408.24
BCS002372,CL1317,STY026,Yes,2020-11-28,2021-02-20,2,288.99
BCS002373,CL1317,STY005,No,2020-04-23,2020-10-08,4,162.17
BCS002374,CL1317,STY032,No,2023-11-27,2024-05-13,4,849.87
BCS002375,CL0499,STY031,Yes,2020-06-10,2020-09-02,2,790.94
BCS002376,CL0499,STY003,No,2024-06-28,2025-01-24,5,599.78
BCS002377,CL0434,STY033,Yes,2022-10-24,2023-07-03,6,354.07
BCS002378,CL0766,STY048,Yes,2020-09-30,2021-04-28,5,363.39
BCS002379,CL2085,STY014,Yes,2021-12-04,2022-02-26,2,303.74
BCS002380,CL0463,STY059,Yes,2021-06-02,2022-02-09,6,438.39
BCS002381,CL2075,STY028,Yes,2022-07-16,2022-12-31,4,585.88
BCS002382,CL2075,STY041,No,2022-07-23,2022-10-15,2,590.83
BCS002383,CL2075,STY010,No,2021-11-03,2022-07-13,6,826.5
BCS002384,CL1458,STY056,Yes,2024-07-12,2025-03-21,6,631.5
BCS002385,CL1458,STY032,No,2024-03-04,2024-12-23,7,596.54
BCS002386,CL1458,STY027,No,2020-05-19,2021-04-20,8,588.26
BCS002387,CL0998,STY042,Yes,2023-11-19,2024-02-11,2,548.0
BCS002388,CL0998,STY050,No,2024-03-15,2024-06-07,2,680.06
BCS002389,CL0998,STY006,No,2024-02-14,2024-12-04,7,192.33
BCS002390,CL0174,STY040,Yes,2022-05-12,2022-09-15,3,541.89
BCS002391,CL0174,STY061,No,2022-03-16,2022-10-12,5,198.73
BCS002392,CL1237,STY047,Yes,2024-09-09,2024-12-02,2,461.36
BCS002393,CL0127,STY025,Yes,2022-06-08,2023-05-10,8,521.27
BCS002394,CL1952,STY007,Yes,2024-07-22,2024-09-02,1,193.99
BCS002395,CL1952,STY012,No,2024-07-30,2025-07-01,8,708.96
BCS002396,CL1589,STY008,Yes,2024-10-19,2025-02-22,3,726.7
BCS002397,CL1589,STY041,No,2021-01-19,2021-12-21,8,214.93
BCS002398,CL1324,STY016,Yes,2023-03-17,2023-04-28,1,573.6
BCS002399,CL1324,STY047,No,2021-12-21,2022-10-11,7,224.5
BCS002400,CL1324,STY010,No,2021-09-16,2022-04-14,5,409.89
BCS002401,CL0045,STY005,Yes,2020-07-11,2021-05-01,7,349.12
BCS002402,CL1487,STY031,Yes,2023-05-17,2023-11-01,4,838.99
BCS002403,CL1192,STY067,Yes,2020-11-14,2021-06-12,5,237.4
BCS002404,CL2036,STY017,Yes,2021-10-23,2022-04-09,4,603.57
BCS002405,CL2455,STY036,Yes,2020-01-30,2020-07-16,4,135.51
BCS002406,CL2168,STY041,Yes,2024-10-17,2025-05-15,5,144.49
BCS002407,CL2652,STY021,Yes,2020-05-05,2020-09-08,3,762.53
BCS002408,CL0772,STY025,Yes,2024-03-22,2024-11-29,6,132.2
BCS002409,CL0300,STY002,Yes,2024-04-05,2024-09-20,4,651.81
BCS002410,CL1560,STY024,Yes,2022-11-21,2023-01-02,1,740.5
BCS002411,CL2034,STY073,Yes,2020-02-20,2020-06-25,3,295.07
BCS002412,CL2034,STY060,No,2020-01-09,2020-08-06,5,795.54
BCS002413,CL1405,STY004,Yes,2023-06-23,2023-08-04,1,448.38
BCS002414,CL1387,STY072,Yes,2020-12-22,2021-06-08,4,606.65
BCS002415,CL0576,STY031,Yes,2024-03-29,2025-02-28,8,453.41
BCS002416,CL0576,STY017,No,2023-08-10,2024-01-25,4,464.59
BCS002417,CL2750,STY033,Yes,2022-06-21,2023-04-11,7,143.98
BCS002418,CL2623,STY046,Yes,2022-09-01,2023-02-16,4,349.85
BCS002419,CL1053,STY014,Yes,2021-08-13,2022-07-15,8,802.9
BCS002420,CL2115,STY050,Yes,2022-04-12,2023-01-31,7,174.84
BCS002421,CL0725,STY032,Yes,2024-06-23,2024-10-27,3,553.45
BCS002422,CL0725,STY028,No,2021-01-02,2021-12-04,8,629.39
BCS002423,CL1894,STY009,Yes,2020-04-30,2020-07-23,2,251.81
BCS002424,CL1894,STY045,No,2021-06-05,2021-11-20,4,575.62
BCS002425,CL2934,STY056,Yes,2020-11-18,2021-10-20,8,562.14
BCS002426,CL0006,STY043,Yes,2021-01-05,2021-08-03,5,708.33
BCS002427,CL0006,STY065,No,2022-08-27,2023-02-11,4,257.49
BCS002428,CL0921,STY073,Yes,2024-08-29,2025-01-02,3,550.28
BCS002429,CL0921,STY009,No,2023-05-21,2023-07-02,1,261.89
BCS002430,CL2262,STY015,Yes,2021-12-10,2022-05-27,4,523.36
BCS002431,CL2262,STY019,No,2024-05-31,2025-02-07,6,332.87
BCS002432,CL2262,STY057,No,2023-09-29,2023-12-22,2,811.45
BCS002433,CL1727,STY011,Yes,2022-05-13,2022-09-16,3,837.18
BCS002434,CL1727,STY012,No,2020-03-09,2020-12-28,7,741.56
BCS002435,CL1813,STY042,Yes,2020-04-03,2020-05-15,1,636.44
BCS002436,CL1813,STY012,No,2024-09-04,2025-04-02,5,238.14
BCS002437,CL0465,STY028,Yes,2022-03-14,2022-10-10,5,314.03
BCS002438,CL0001,STY021,Yes,2024-03-13,2025-01-01,7,539.12
BCS002439,CL0586,STY021,Yes,2023-11-14,2023-12-26,1,571.81
BCS002440,CL0705,STY020,Yes,2020-12-04,2021-11-05,8,395.47
BCS002441,CL0445,STY041,Yes,2020-11-17,2021-10-19,8,479.0
BCS002442,CL2931,STY065,Yes,2023-01-21,2023-09-30,6,599.83
BCS002443,CL2931,STY058,No,2020-08-05,2020-09-16,1,549.2
BCS002444,CL0480,STY070,Yes,2024-03-17,2024-11-24,6,259.63
BCS002445,CL1502,STY006,Yes,2020-05-02,2021-02-20,7,254.84
BCS002446,CL2355,STY044,Yes,2023-08-14,2024-07-15,8,798.53
BCS002447,CL2355,STY066,No,2021-11-08,2022-06-06,5,398.88
BCS002448,CL2355,STY055,No,2023-02-03,2023-11-24,7,186.05
BCS002449,CL1334,STY040,Yes,2022-08-05,2022-09-16,1,277.2
BCS002450,CL1286,STY054,Yes,2023-07-30,2024-01-14,4,261.27
BCS002451,CL0960,STY049,Yes,2023-08-21,2024-06-10,7,741.03
BCS002452,CL0960,STY046,No,2022-12-18,2023-07-16,5,803.4
BCS002453,CL0954,STY043,Yes,2024-03-13,2025-01-01,7,649.81
BCS002454,CL0954,STY038,No,2021-11-12,2022-02-04,2,446.48
BCS002455,CL1534,STY041,Yes,2024-03-28,2024-06-20,2,712.31
BCS002456,CL2113,STY014,Yes,2024-06-01,2025-05-03,8,393.89
BCS002457,CL0584,STY046,Yes,2022-01-09,2022-10-30,7,342.04
BCS002458,CL0584,STY073,No,2022-04-23,2022-06-04,1,126.54
BCS002459,CL1978,STY030,Yes,2024-03-03,2024-11-10,6,210.85
BCS002460,CL1978,STY029,No,2023-03-12,2023-12-31,7,651.26
BCS002461,CL1978,STY058,No,2022-11-22,2023-06-20,5,576.26
BCS002462,CL1401,STY073,Yes,2020-11-23,2021-03-29,3,827.93
BCS002463,CL0594,STY012,Yes,2024-02-08,2024-09-05,5,350.58
BCS002464,CL2444,STY048,Yes,2024-09-14,2025-03-01,4,437.14
BCS002465,CL2641,STY063,Yes,2022-03-23,2023-01-11,7,129.03
BCS002466,CL2636,STY019,Yes,2022-05-29,2022-12-25,5,256.57
BCS002467,CL2972,STY061,Yes,2020-04-04,2020-06-27,2,261.61
BCS002468,CL1805,STY023,Yes,2023-04-24,2023-08-28,3,187.0
BCS002469,CL0243,STY026,Yes,2023-07-31,2023-12-04,3,330.1
BCS002470,CL0243,STY047,No,2023-10-06,2024-03-22,4,552.61
BCS002471,CL1260,STY048,Yes,2020-03-08,2020-05-31,2,635.81
BCS002472,CL1478,STY040,Yes,2022-03-18,2022-07-22,3,515.53
BCS002473,CL1478,STY073,No,2020-02-22,2021-01-23,8,702.97
BCS002474,CL0723,STY043,Yes,2023-05-20,2023-07-01,1,790.47
BCS002475,CL0723,STY026,No,2022-08-16,2023-01-31,4,592.72
BCS002476,CL0402,STY064,Yes,2022-07-26,2022-09-06,1,132.97
BCS002477,CL0402,STY052,No,2022-06-16,2022-10-20,3,329.58
BCS002478,CL2003,STY051,Yes,2022-02-11,2022-09-09,5,614.31
BCS002479,CL0214,STY001,Yes,2023-10-24,2024-05-21,5,253.82
BCS002480,CL0165,STY021,Yes,2024-12-04,2025-08-13,6,778.59
BCS002481,CL1911,STY042,Yes,2021-11-17,2022-03-23,3,347.32
BCS002482,CL2427,STY022,Yes,2022-09-03,2023-01-07,3,379.64
BCS002483,CL2427,STY074,No,2023-03-04,2023-07-08,3,254.09
BCS002484,CL0877,STY019,Yes,2024-02-13,2024-06-18,3,463.32
BCS002485,CL0877,STY042,No,2023-07-18,2024-02-13,5,636.97
BCS002486,CL0877,STY058,No,2022-04-25,2022-08-29,3,452.55
BCS002487,CL0862,STY035,Yes,2022-08-15,2022-12-19,3,240.29
BCS002488,CL1352,STY031,Yes,2023-07-30,2024-02-25,5,755.81
BCS002489,CL1352,STY033,No,2022-05-31,2023-03-21,7,395.31
BCS002490,CL0697,STY013,Yes,2021-09-02,2022-06-23,7,160.64
BCS002491,CL2436,STY049,Yes,2024-11-16,2025-09-06,7,222.45
BCS002492,CL1652,STY050,Yes,2023-11-25,2024-10-26,8,806.7
BCS002493,CL1652,STY067,No,2023-06-15,2023-10-19,3,300.24
BCS002494,CL2605,STY033,Yes,2020-02-08,2020-07-25,4,608.54
BCS002495,CL1802,STY047,Yes,2022-12-01,2023-09-21,7,564.3
BCS002496,CL1802,STY011,No,2021-10-25,2022-08-15,7,699.0
BCS002497,CL1409,STY039,Yes,2021-07-13,2021-08-24,1,736.82
BCS002498,CL1746,STY030,Yes,2023-01-20,2023-07-07,4,506.06
BCS002499,CL1746,STY031,No,2020-09-05,2021-06-26,7,532.37
BCS002500,CL1746,STY013,No,2021-01-25,2021-08-23,5,449.03
BCS002501,CL0138,STY018,Yes,2023-08-14,2024-01-29,4,467.94
BCS002502,CL2583,STY032,Yes,2023-07-17,2023-08-28,1,163.75
BCS002503,CL1473,STY021,Yes,2020-06-06,2021-03-27,7,257.37
BCS002504,CL1473,STY004,No,2022-10-23,2023-07-02,6,231.19
BCS002505,CL2666,STY020,Yes,2021-05-07,2021-07-30,2,369.68
BCS002506,CL2066,STY025,Yes,2021-05-11,2022-03-01,7,576.06
BCS002507,CL2012,STY009,Yes,2024-04-21,2024-06-02,1,543.2
BCS002508,CL2012,STY038,No,2020-12-29,2021-03-23,2,221.81
BCS002509,CL0178,STY032,Yes,2020-09-07,2021-06-28,7,460.35
BCS002510,CL1711,STY015,Yes,2021-01-09,2021-09-18,6,551.32
BCS002511,CL0658,STY032,Yes,2023-09-20,2024-08-21,8,461.9
BCS002512,CL0658,STY013,No,2021-10-17,2022-08-07,7,777.56
BCS002513,CL0977,STY002,Yes,2023-12-02,2024-01-13,1,616.15
BCS002514,CL0977,STY001,No,2023-09-05,2023-11-28,2,813.17
BCS002515,CL2725,STY044,Yes,2024-09-22,2025-03-09,4,714.73
BCS002516,CL2141,STY038,Yes,2024-10-06,2025-05-04,5,494.85
BCS002517,CL2826,STY028,Yes,2024-05-24,2025-04-25,8,180.87
BCS002518,CL0152,STY041,Yes,2021-09-15,2022-07-06,7,562.2
BCS002519,CL0152,STY037,No,2020-08-20,2021-07-22,8,832.16
BCS002520,CL0152,STY064,No,2020-04-29,2021-03-31,8,103.15
BCS002521,CL1280,STY069,Yes,2021-01-16,2021-02-27,1,732.04
BCS002522,CL0123,STY031,Yes,2023-09-07,2023-10-19,1,745.09
BCS002523,CL1891,STY026,Yes,2021-08-02,2021-10-25,2,229.93
BCS002524,CL2519,STY015,Yes,2022-02-18,2022-04-01,1,113.88
BCS002525,CL0504,STY028,Yes,2021-06-27,2021-09-19,2,507.52
BCS002526,CL0504,STY023,No,2020-10-11,2021-06-20,6,236.11
BCS002527,CL2741,STY021,Yes,2022-01-09,2022-05-15,3,589.93
BCS002528,CL0234,STY021,Yes,2020-06-29,2020-12-14,4,179.34
BCS002529,CL0801,STY073,Yes,2021-12-10,2022-07-08,5,220.05
BCS002530,CL0980,STY028,Yes,2022-10-08,2022-11-19,1,171.64
BCS002531,CL0980,STY022,No,2024-03-31,2024-06-23,2,397.67
BCS002532,CL0980,STY050,No,2022-11-01,2023-01-24,2,180.27
BCS002533,CL1283,STY060,Yes,2024-06-15,2025-04-05,7,651.33
BCS002534,CL2124,STY001,Yes,2020-07-15,2021-03-24,6,237.55
BCS002535,CL2124,STY023,No,2022-03-24,2022-10-20,5,664.28
BCS002536,CL2124,STY041,No,2022-06-04,2023-05-06,8,271.57
BCS002537,CL2608,STY022,Yes,2020-03-24,2020-10-20,5,158.17
BCS002538,CL0050,STY044,Yes,2023-08-05,2023-09-16,1,308.6
BCS002539,CL0050,STY027,No,2023-10-11,2023-11-22,1,367.57
BCS002540,CL2933,STY067,Yes,2021-07-29,2021-10-21,2,140.79
