SaleID,Date,ConsultantID,StylistID,ClientID,ProductID,ProductName,Category,Season,Quantity,Revenue_GBP,SaleType,Year,MonthName,QuarterYear
PS005907,2024-09-09,CON001,STY002,CL0149,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2024,September,Q3 2024
PS005908,2024-09-09,CON021,STY059,CL1993,PR20,Gift Voucher £50,Gift,All,2,100,Follow-up,2024,September,Q3 2024
PS005909,2024-09-09,CON014,STY040,CL2046,PR22,Gift Voucher £150,Gift,All,2,300,Follow-up,2024,September,Q3 2024
PS005910,2024-09-09,CON009,STY028,CL1390,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2024,September,Q3 2024
PS005911,2024-09-09,CON009,STY028,CL2008,PR22,Gift Voucher £150,Gift,All,3,450,Online,2024,September,Q3 2024
PS005912,2024-09-09,CON009,STY026,CL2359,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Follow-up,2024,September,Q3 2024
PS005913,2024-09-09,CON018,STY052,CL0765,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Post-Consultation,2024,September,Q3 2024
PS005914,2024-09-09,CON018,STY050,CL0794,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Follow-up,2024,September,Q3 2024
PS005915,2024-09-10,CON010,STY030,CL0493,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Follow-up,2024,September,Q3 2024
PS005916,2024-09-10,CON010,STY030,CL1113,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2024,September,Q3 2024
PS005917,2024-09-10,CON024,STY071,CL2941,PR20,Gift Voucher £50,Gift,All,2,100,Online,2024,September,Q3 2024
PS005918,2024-09-10,CON024,STY070,CL1392,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2024,September,Q3 2024
PS005919,2024-09-10,CON024,STY068,CL0669,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2024,September,Q3 2024
PS005920,2024-09-10,CON016,STY044,CL0754,PR19,Shopping Guide Card,Books,All,2,16,Gift,2024,September,Q3 2024
PS005921,2024-09-10,CON016,STY046,CL1878,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2024,September,Q3 2024
PS005922,2024-09-10,CON020,STY055,CL1718,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2024,September,Q3 2024
PS005923,2024-09-10,CON020,STY055,CL1825,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2024,September,Q3 2024
PS005924,2024-09-10,CON020,STY055,CL1521,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2024,September,Q3 2024
PS005925,2024-09-10,CON002,STY006,CL0037,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Post-Consultation,2024,September,Q3 2024
PS005926,2024-09-10,CON025,STY074,CL2391,PR18,Colour Journal,Books,All,1,18,Follow-up,2024,September,Q3 2024
PS005927,2024-09-10,CON021,STY061,CL0816,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Online,2024,September,Q3 2024
PS005928,2024-09-10,CON021,STY060,CL0613,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2024,September,Q3 2024
PS005929,2024-09-10,CON021,STY060,CL0334,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2024,September,Q3 2024
PS005930,2024-09-10,CON001,STY002,CL1034,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2024,September,Q3 2024
PS005931,2024-09-10,CON001,STY002,CL1836,PR18,Colour Journal,Books,All,1,18,Online,2024,September,Q3 2024
PS005932,2024-09-10,CON019,STY054,CL2240,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2024,September,Q3 2024
PS005933,2024-09-10,CON009,STY026,CL0105,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2024,September,Q3 2024
PS005934,2024-09-11,CON020,STY055,CL1889,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Gift,2024,September,Q3 2024
PS005935,2024-09-11,CON020,STY057,CL0790,PR14,Lipstick — Berry,Cosmetics,Winter,3,54,Post-Consultation,2024,September,Q3 2024
PS005936,2024-09-11,CON020,STY055,CL1270,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2024,September,Q3 2024
PS005937,2024-09-11,CON005,STY016,CL0510,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2024,September,Q3 2024
PS005938,2024-09-11,CON005,STY016,CL1118,PR10,Foundation — Cool,Cosmetics,Summer/Winter,3,84,Post-Consultation,2024,September,Q3 2024
PS005939,2024-09-11,CON004,STY013,CL0079,PR18,Colour Journal,Books,All,1,18,Follow-up,2024,September,Q3 2024
PS005940,2024-09-11,CON004,STY012,CL2200,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2024,September,Q3 2024
PS005941,2024-09-11,CON011,STY031,CL2506,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2024,September,Q3 2024
PS005942,2024-09-11,CON011,STY031,CL2643,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2024,September,Q3 2024
PS005943,2024-09-11,CON001,STY001,CL2664,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2024,September,Q3 2024
PS005944,2024-09-11,CON001,STY002,CL0935,PR19,Shopping Guide Card,Books,All,2,16,Online,2024,September,Q3 2024
PS005945,2024-09-11,CON015,STY043,CL0387,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Post-Consultation,2024,September,Q3 2024
PS005946,2024-09-11,CON013,STY038,CL0541,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2024,September,Q3 2024
PS005947,2024-09-11,CON013,STY038,CL1613,PR19,Shopping Guide Card,Books,All,1,8,Follow-up,2024,September,Q3 2024
PS005948,2024-09-11,CON008,STY023,CL2924,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Follow-up,2024,September,Q3 2024
PS005949,2024-09-11,CON006,STY018,CL0202,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2024,September,Q3 2024
PS005950,2024-09-11,CON022,STY064,CL1939,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2024,September,Q3 2024
PS005951,2024-09-11,CON022,STY064,CL1321,PR20,Gift Voucher £50,Gift,All,2,100,Gift,2024,September,Q3 2024
PS005952,2024-09-11,CON025,STY074,CL1780,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Post-Consultation,2024,September,Q3 2024
PS005953,2024-09-11,CON007,STY020,CL0683,PR21,Gift Voucher £100,Gift,All,2,200,Follow-up,2024,September,Q3 2024
PS005954,2024-09-11,CON009,STY025,CL2570,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2024,September,Q3 2024
PS005955,2024-09-12,CON019,STY054,CL0582,PR21,Gift Voucher £100,Gift,All,2,200,Online,2024,September,Q3 2024
PS005956,2024-09-12,CON019,STY053,CL0878,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2024,September,Q3 2024
PS005957,2024-09-12,CON019,STY053,CL2080,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2024,September,Q3 2024
PS005958,2024-09-12,CON012,STY036,CL2805,PR05,Silk Scarf — Spring,Accessories,Spring,3,204,Gift,2024,September,Q3 2024
PS005959,2024-09-12,CON005,STY017,CL1437,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2024,September,Q3 2024
PS005960,2024-09-12,CON005,STY014,CL2635,PR10,Foundation — Cool,Cosmetics,Summer/Winter,3,84,Online,2024,September,Q3 2024
PS005961,2024-09-12,CON005,STY015,CL1975,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2024,September,Q3 2024
PS005962,2024-09-12,CON018,STY052,CL0158,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2024,September,Q3 2024
PS005963,2024-09-12,CON018,STY052,CL2823,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2024,September,Q3 2024
PS005964,2024-09-12,CON018,STY052,CL2859,PR11,Lipstick — Coral,Cosmetics,Spring,3,54,Post-Consultation,2024,September,Q3 2024
PS005965,2024-09-12,CON020,STY057,CL1593,PR04,Colour Fan — Winter,Colour Tools,Winter,2,84,Post-Consultation,2024,September,Q3 2024
PS005966,2024-09-12,CON020,STY057,CL1380,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2024,September,Q3 2024
PS005967,2024-09-13,CON020,STY055,CL1652,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Post-Consultation,2024,September,Q3 2024
PS005968,2024-09-13,CON023,STY067,CL0908,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2024,September,Q3 2024
PS005969,2024-09-13,CON013,STY037,CL1114,PR19,Shopping Guide Card,Books,All,3,24,Follow-up,2024,September,Q3 2024
PS005970,2024-09-13,CON024,STY068,CL0264,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2024,September,Q3 2024
PS005971,2024-09-13,CON024,STY070,CL0932,PR12,Lipstick — Rose,Cosmetics,Summer,3,54,Online,2024,September,Q3 2024
PS005972,2024-09-13,CON017,STY048,CL2245,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2024,September,Q3 2024
PS005973,2024-09-13,CON008,STY023,CL2010,PR08,Silk Scarf — Winter,Accessories,Winter,3,204,Gift,2024,September,Q3 2024
PS005974,2024-09-13,CON008,STY023,CL1191,PR17,Style Guide Book,Books,All,1,24,Online,2024,September,Q3 2024
PS005975,2024-09-13,CON001,STY002,CL0902,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2024,September,Q3 2024
PS005976,2024-09-13,CON001,STY002,CL2168,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2024,September,Q3 2024
PS005977,2024-09-13,CON004,STY013,CL1037,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2024,September,Q3 2024
PS005978,2024-09-13,CON004,STY011,CL0632,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2024,September,Q3 2024
PS005979,2024-09-13,CON004,STY010,CL1948,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2024,September,Q3 2024
PS005980,2024-09-13,CON009,STY025,CL2680,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Online,2024,September,Q3 2024
PS005981,2024-09-14,CON024,STY070,CL0339,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Follow-up,2024,September,Q3 2024
PS005982,2024-09-14,CON024,STY070,CL1182,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2024,September,Q3 2024
PS005983,2024-09-14,CON003,STY009,CL2669,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2024,September,Q3 2024
PS005984,2024-09-14,CON004,STY010,CL0087,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Online,2024,September,Q3 2024
PS005985,2024-09-14,CON006,STY018,CL1596,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2024,September,Q3 2024
PS005986,2024-09-14,CON017,STY048,CL2044,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2024,September,Q3 2024
PS005987,2024-09-14,CON002,STY005,CL2135,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Post-Consultation,2024,September,Q3 2024
PS005988,2024-09-16,CON006,STY018,CL0764,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2024,September,Q3 2024
PS005989,2024-09-16,CON006,STY018,CL2178,PR19,Shopping Guide Card,Books,All,1,8,Gift,2024,September,Q3 2024
PS005990,2024-09-16,CON002,STY003,CL0993,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2024,September,Q3 2024
PS005991,2024-09-16,CON017,STY049,CL1507,PR06,Silk Scarf — Summer,Accessories,Summer,3,204,Post-Consultation,2024,September,Q3 2024
PS005992,2024-09-16,CON011,STY032,CL1099,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Online,2024,September,Q3 2024
PS005993,2024-09-16,CON025,STY072,CL2502,PR01,Colour Fan — Spring,Colour Tools,Spring,3,126,Post-Consultation,2024,September,Q3 2024
PS005994,2024-09-16,CON010,STY029,CL2672,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Online,2024,September,Q3 2024
PS005995,2024-09-16,CON024,STY070,CL2157,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Follow-up,2024,September,Q3 2024
PS005996,2024-09-16,CON007,STY021,CL0506,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2024,September,Q3 2024
PS005997,2024-09-17,CON024,STY071,CL0264,PR21,Gift Voucher £100,Gift,All,1,100,Online,2024,September,Q3 2024
PS005998,2024-09-17,CON015,STY042,CL1494,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2024,September,Q3 2024
PS005999,2024-09-17,CON016,STY045,CL1674,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,3,105,Follow-up,2024,September,Q3 2024
PS006000,2024-09-17,CON010,STY030,CL0330,PR18,Colour Journal,Books,All,1,18,Gift,2024,September,Q3 2024
PS006001,2024-09-17,CON005,STY017,CL0519,PR18,Colour Journal,Books,All,1,18,Online,2024,September,Q3 2024
PS006002,2024-09-17,CON005,STY014,CL0989,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Gift,2024,September,Q3 2024
PS006003,2024-09-17,CON005,STY017,CL1895,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2024,September,Q3 2024
PS006004,2024-09-17,CON004,STY012,CL2557,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2024,September,Q3 2024
PS006005,2024-09-17,CON004,STY010,CL0696,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Gift,2024,September,Q3 2024
PS006006,2024-09-17,CON013,STY037,CL0577,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2024,September,Q3 2024
PS006007,2024-09-18,CON011,STY031,CL1859,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2024,September,Q3 2024
PS006008,2024-09-18,CON014,STY039,CL0652,PR10,Foundation — Cool,Cosmetics,Summer/Winter,3,84,Gift,2024,September,Q3 2024
PS006009,2024-09-18,CON014,STY040,CL1788,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2024,September,Q3 2024
PS006010,2024-09-18,CON014,STY041,CL2614,PR20,Gift Voucher £50,Gift,All,3,150,Post-Consultation,2024,September,Q3 2024
PS006011,2024-09-18,CON009,STY028,CL2880,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Follow-up,2024,September,Q3 2024
PS006012,2024-09-18,CON009,STY026,CL1036,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2024,September,Q3 2024
PS006013,2024-09-18,CON021,STY058,CL0163,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2024,September,Q3 2024
PS006014,2024-09-18,CON021,STY059,CL0141,PR18,Colour Journal,Books,All,1,18,Online,2024,September,Q3 2024
PS006015,2024-09-19,CON018,STY051,CL2074,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2024,September,Q3 2024
PS006016,2024-09-19,CON018,STY051,CL2002,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Gift,2024,September,Q3 2024
PS006017,2024-09-19,CON018,STY051,CL2362,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2024,September,Q3 2024
PS006018,2024-09-19,CON002,STY005,CL1448,PR17,Style Guide Book,Books,All,1,24,Gift,2024,September,Q3 2024
PS006019,2024-09-19,CON002,STY003,CL2732,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2024,September,Q3 2024
PS006020,2024-09-19,CON017,STY048,CL2809,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2024,September,Q3 2024
PS006021,2024-09-19,CON017,STY049,CL2171,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Online,2024,September,Q3 2024
PS006022,2024-09-19,CON006,STY019,CL1696,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Gift,2024,September,Q3 2024
PS006023,2024-09-19,CON006,STY019,CL1875,PR21,Gift Voucher £100,Gift,All,2,200,Post-Consultation,2024,September,Q3 2024
PS006024,2024-09-19,CON023,STY066,CL1422,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Gift,2024,September,Q3 2024
PS006025,2024-09-19,CON023,STY066,CL0172,PR18,Colour Journal,Books,All,1,18,Online,2024,September,Q3 2024
PS006026,2024-09-19,CON023,STY066,CL1312,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,3,105,Follow-up,2024,September,Q3 2024
PS006027,2024-09-19,CON009,STY026,CL2605,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,3,105,Post-Consultation,2024,September,Q3 2024
PS006028,2024-09-19,CON025,STY074,CL0611,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2024,September,Q3 2024
PS006029,2024-09-19,CON008,STY024,CL1135,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Post-Consultation,2024,September,Q3 2024
PS006030,2024-09-20,CON023,STY066,CL0393,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2024,September,Q3 2024
PS006031,2024-09-20,CON023,STY067,CL1686,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2024,September,Q3 2024
PS006032,2024-09-20,CON005,STY017,CL0871,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Post-Consultation,2024,September,Q3 2024
PS006033,2024-09-21,CON001,STY002,CL0108,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Post-Consultation,2024,September,Q3 2024
PS006034,2024-09-21,CON004,STY012,CL1960,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2024,September,Q3 2024
PS006035,2024-09-21,CON008,STY024,CL2747,PR17,Style Guide Book,Books,All,2,48,Post-Consultation,2024,September,Q3 2024
PS006036,2024-09-21,CON008,STY024,CL1806,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Gift,2024,September,Q3 2024
PS006037,2024-09-21,CON016,STY044,CL1604,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2024,September,Q3 2024
PS006038,2024-09-21,CON002,STY006,CL0462,PR22,Gift Voucher £150,Gift,All,3,450,Post-Consultation,2024,September,Q3 2024
PS006039,2024-09-21,CON002,STY005,CL0186,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2024,September,Q3 2024
PS006040,2024-09-21,CON013,STY037,CL0618,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Online,2024,September,Q3 2024
PS006041,2024-09-21,CON006,STY018,CL0397,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Online,2024,September,Q3 2024
PS006042,2024-09-21,CON021,STY059,CL0692,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Online,2024,September,Q3 2024
PS006043,2024-09-21,CON021,STY058,CL1349,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2024,September,Q3 2024
PS006044,2024-09-21,CON007,STY020,CL2239,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2024,September,Q3 2024
PS006045,2024-09-21,CON010,STY030,CL0507,PR10,Foundation — Cool,Cosmetics,Summer/Winter,2,56,Online,2024,September,Q3 2024
PS006046,2024-09-21,CON010,STY030,CL1111,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Follow-up,2024,September,Q3 2024
PS006047,2024-09-21,CON010,STY030,CL2817,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Post-Consultation,2024,September,Q3 2024
PS006048,2024-09-23,CON022,STY062,CL0600,PR20,Gift Voucher £50,Gift,All,1,50,Follow-up,2024,September,Q3 2024
PS006049,2024-09-23,CON019,STY054,CL0004,PR03,Colour Fan — Autumn,Colour Tools,Autumn,3,126,Online,2024,September,Q3 2024
PS006050,2024-09-23,CON015,STY043,CL2464,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2024,September,Q3 2024
PS006051,2024-09-23,CON015,STY042,CL0732,PR18,Colour Journal,Books,All,1,18,Online,2024,September,Q3 2024
PS006052,2024-09-23,CON016,STY045,CL2319,PR18,Colour Journal,Books,All,3,54,Follow-up,2024,September,Q3 2024
PS006053,2024-09-23,CON006,STY018,CL0893,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2024,September,Q3 2024
PS006054,2024-09-23,CON007,STY022,CL2867,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Gift,2024,September,Q3 2024
PS006055,2024-09-23,CON001,STY002,CL1763,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2024,September,Q3 2024
PS006056,2024-09-23,CON010,STY030,CL1843,PR08,Silk Scarf — Winter,Accessories,Winter,2,136,Follow-up,2024,September,Q3 2024
PS006057,2024-09-24,CON006,STY019,CL0251,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Gift,2024,September,Q3 2024
PS006058,2024-09-24,CON022,STY065,CL2396,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2024,September,Q3 2024
PS006059,2024-09-24,CON009,STY028,CL1919,PR02,Colour Fan — Summer,Colour Tools,Summer,2,84,Gift,2024,September,Q3 2024
PS006060,2024-09-24,CON015,STY042,CL0037,PR19,Shopping Guide Card,Books,All,1,8,Online,2024,September,Q3 2024
PS006061,2024-09-24,CON015,STY042,CL2811,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2024,September,Q3 2024
PS006062,2024-09-24,CON015,STY043,CL1590,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2024,September,Q3 2024
PS006063,2024-09-25,CON016,STY045,CL2526,PR18,Colour Journal,Books,All,1,18,Follow-up,2024,September,Q3 2024
PS006064,2024-09-25,CON016,STY045,CL0227,PR11,Lipstick — Coral,Cosmetics,Spring,3,54,Follow-up,2024,September,Q3 2024
PS006065,2024-09-25,CON016,STY045,CL1850,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Gift,2024,September,Q3 2024
PS006066,2024-09-25,CON024,STY070,CL1025,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Gift,2024,September,Q3 2024
PS006067,2024-09-25,CON003,STY009,CL0050,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2024,September,Q3 2024
PS006068,2024-09-25,CON022,STY065,CL2133,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2024,September,Q3 2024
PS006069,2024-09-26,CON007,STY020,CL0279,PR19,Shopping Guide Card,Books,All,1,8,Online,2024,September,Q3 2024
PS006070,2024-09-26,CON016,STY044,CL1725,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2024,September,Q3 2024
PS006071,2024-09-26,CON016,STY046,CL2143,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Gift,2024,September,Q3 2024
PS006072,2024-09-26,CON024,STY071,CL0204,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2024,September,Q3 2024
PS006073,2024-09-26,CON024,STY071,CL1822,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2024,September,Q3 2024
PS006074,2024-09-26,CON021,STY060,CL1060,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2024,September,Q3 2024
PS006075,2024-09-26,CON005,STY015,CL2351,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Follow-up,2024,September,Q3 2024
PS006076,2024-09-26,CON001,STY002,CL0174,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Gift,2024,September,Q3 2024
PS006077,2024-09-26,CON006,STY019,CL1043,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2024,September,Q3 2024
PS006078,2024-09-26,CON015,STY043,CL2436,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2024,September,Q3 2024
PS006079,2024-09-26,CON015,STY043,CL1411,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2024,September,Q3 2024
PS006080,2024-09-26,CON015,STY043,CL0500,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2024,September,Q3 2024
PS006081,2024-09-27,CON019,STY053,CL1119,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2024,September,Q3 2024
