JourneyID,ClientID,StylistID,ConsultantID,FirstVisitDate,LastVisitDate,TotalVisits,TotalSpend_GBP,DaysSinceLastVisit,WeeksSinceLastVisit,RetentionSegment,Service1,Service2,Service3,IsReturnClient,AvgSpendPerVisit_GBP
JN01406,CL1406,STY057,CON020,2021-02-14,2025-01-29,1,1547.7,367,52,Lapsed,Colour Analysis,,,No,1547.7
JN01407,CL1407,STY015,CON005,2021-11-12,2022-07-18,11,1288.56,1293,184,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,117.14
JN01408,CL1408,STY008,CON003,2020-01-15,2023-10-08,1,1783.03,846,120,Lapsed,Personal Shopping,,,No,1783.03
JN01409,CL1409,STY037,CON013,2024-01-21,2024-10-08,11,2298.31,480,68,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,208.94
JN01410,CL1410,STY060,CON021,2024-10-22,2026-01-31,4,1671.14,0,0,Champion,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,417.79
JN01411,CL1411,STY016,CON005,2024-08-11,2026-01-31,12,1104.33,0,0,Champion,Style Analysis,Colour Analysis,Personal Shopping,Yes,92.03
JN01412,CL1412,STY047,CON017,2022-03-26,2022-04-25,10,1464.22,1377,196,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,146.42
JN01413,CL1413,STY052,CON018,2021-12-07,2025-05-20,10,1455.94,256,36,Lapsed,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,145.59
JN01414,CL1414,STY065,CON022,2024-04-25,2025-12-20,5,2226.04,42,6,Champion,Style Analysis,Colour Analysis,Personal Shopping,Yes,445.21
JN01415,CL1415,STY020,CON007,2021-10-23,2022-04-13,11,2214.82,1389,198,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,201.35
JN01416,CL1416,STY004,CON002,2022-03-29,2025-08-01,8,1357.11,183,26,At Risk,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,169.64
JN01417,CL1417,STY031,CON011,2022-08-11,2023-08-26,5,1829.81,889,127,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,365.96
JN01418,CL1418,STY008,CON003,2022-11-29,2023-12-27,10,2322.77,766,109,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,232.28
JN01419,CL1419,STY002,CON001,2023-06-11,2024-08-07,11,2271.77,542,77,Lapsed,Wardrobe Edit,Style Analysis,Makeup,Yes,206.52
JN01420,CL1420,STY068,CON024,2021-08-27,2023-01-24,1,1125.89,1103,157,Lapsed,Style Analysis,,,No,1125.89
JN01421,CL1421,STY007,CON003,2023-04-07,2026-01-31,12,1720.74,0,0,Champion,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,143.4
JN01422,CL1422,STY023,CON008,2020-04-29,2022-08-13,8,1941.86,1267,181,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,242.73
JN01423,CL1423,STY010,CON004,2020-03-12,2021-08-14,4,2083.9,1631,233,Lapsed,Makeup,Colour Analysis,Wardrobe Edit,Yes,520.98
JN01424,CL1424,STY001,CON001,2024-05-01,2025-12-13,3,1421.29,49,7,Loyal,Makeup,Wardrobe Edit,Style Analysis,Yes,473.76
JN01425,CL1425,STY029,CON010,2020-02-14,2020-12-20,7,1413.14,1868,266,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,201.88
JN01426,CL1426,STY071,CON024,2023-05-07,2026-01-31,6,479.21,0,0,Champion,Personal Shopping,Style Analysis,Colour Analysis,Yes,79.87
JN01427,CL1427,STY031,CON011,2022-08-08,2024-12-02,11,1198.12,425,60,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,108.92
JN01428,CL1428,STY028,CON009,2020-02-13,2020-11-06,5,241.36,1912,273,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,48.27
JN01429,CL1429,STY033,CON012,2020-02-11,2020-09-08,12,1477.61,1971,281,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,123.13
JN01430,CL1430,STY037,CON013,2023-03-10,2025-01-09,9,1052.86,387,55,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,116.98
JN01431,CL1431,STY054,CON019,2020-03-27,2021-05-01,9,2004.95,1736,248,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,222.77
JN01432,CL1432,STY002,CON001,2024-02-01,2025-05-19,5,2344.93,257,36,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,468.99
JN01433,CL1433,STY073,CON025,2022-06-18,2026-01-31,12,408.64,0,0,Champion,Style Analysis,Colour Analysis,Makeup,Yes,34.05
JN01434,CL1434,STY061,CON021,2024-07-28,2024-10-16,4,733.97,472,67,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,183.49
JN01435,CL1435,STY053,CON019,2022-07-06,2024-04-30,8,1452.75,641,91,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,181.59
JN01436,CL1436,STY035,CON012,2024-09-06,2026-01-31,7,659.41,0,0,Champion,Makeup,Wardrobe Edit,Style Analysis,Yes,94.2
JN01437,CL1437,STY002,CON001,2024-07-12,2026-01-31,12,349.07,0,0,Champion,Makeup,Style Analysis,Wardrobe Edit,Yes,29.09
JN01438,CL1438,STY063,CON022,2020-05-29,2024-04-05,1,2158.55,666,95,Lapsed,Makeup,,,No,2158.55
JN01439,CL1439,STY011,CON004,2024-02-28,2026-01-31,1,769.78,0,0,Loyal,Personal Shopping,,,No,769.78
JN01440,CL1440,STY038,CON013,2021-02-01,2021-07-20,2,144.93,1656,236,Lapsed,Style Analysis,Makeup,,Yes,72.47
JN01441,CL1441,STY051,CON018,2022-07-23,2024-02-27,6,1544.08,704,100,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,257.35
JN01442,CL1442,STY008,CON003,2022-02-03,2024-02-13,2,134.7,718,102,Lapsed,Colour Analysis,Personal Shopping,,Yes,67.35
JN01443,CL1443,STY063,CON022,2021-10-29,2025-08-27,8,658.87,157,22,At Risk,Makeup,Colour Analysis,Style Analysis,Yes,82.36
JN01444,CL1444,STY001,CON001,2023-08-12,2025-05-31,4,875.53,245,35,Lapsed,Style Analysis,Makeup,Colour Analysis,Yes,218.88
JN01445,CL1445,STY014,CON005,2021-10-27,2024-04-14,12,656.24,657,93,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,54.69
JN01446,CL1446,STY060,CON021,2021-04-29,2021-06-10,2,1271.7,1696,242,Lapsed,Colour Analysis,Wardrobe Edit,,Yes,635.85
JN01447,CL1447,STY043,CON015,2024-07-10,2026-01-31,8,1470.89,0,0,Champion,Style Analysis,Makeup,Colour Analysis,Yes,183.86
JN01448,CL1448,STY069,CON024,2024-03-03,2024-11-22,8,1830.42,435,62,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,228.8
JN01449,CL1449,STY017,CON005,2022-11-19,2024-12-21,9,554.75,406,58,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,61.64
JN01450,CL1450,STY057,CON020,2023-02-10,2024-03-11,11,1848.49,691,98,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,168.04
JN01451,CL1451,STY053,CON019,2024-02-03,2026-01-31,4,1439.25,0,0,Champion,Makeup,Personal Shopping,Wardrobe Edit,Yes,359.81
JN01452,CL1452,STY003,CON002,2022-11-05,2023-12-01,4,542.95,792,113,Lapsed,Style Analysis,Makeup,Colour Analysis,Yes,135.74
JN01453,CL1453,STY053,CON019,2020-09-15,2022-08-22,11,1062.27,1258,179,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,96.57
JN01454,CL1454,STY039,CON014,2024-06-17,2026-01-31,3,673.76,0,0,Loyal,Makeup,Personal Shopping,Colour Analysis,Yes,224.59
JN01455,CL1455,STY016,CON005,2024-01-05,2026-01-31,2,238.93,0,0,Loyal,Style Analysis,Colour Analysis,,Yes,119.47
JN01456,CL1456,STY049,CON017,2021-12-22,2022-02-15,5,1070.8,1446,206,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,214.16
JN01457,CL1457,STY031,CON011,2024-07-02,2024-07-26,5,1804.93,554,79,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,360.99
JN01458,CL1458,STY001,CON001,2022-03-20,2024-07-22,11,1904.7,558,79,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,173.15
JN01459,CL1459,STY032,CON011,2021-01-18,2024-08-31,1,1016.69,518,74,Lapsed,Style Analysis,,,No,1016.69
JN01460,CL1460,STY011,CON004,2022-06-15,2026-01-31,8,534.59,0,0,Champion,Colour Analysis,Makeup,Wardrobe Edit,Yes,66.82
JN01461,CL1461,STY004,CON002,2023-06-18,2024-12-29,10,469.09,398,56,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,46.91
JN01462,CL1462,STY073,CON025,2024-04-11,2026-01-31,2,983.62,0,0,Loyal,Colour Analysis,Makeup,,Yes,491.81
JN01463,CL1463,STY016,CON005,2022-02-17,2022-08-12,5,1059.02,1268,181,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,211.8
JN01464,CL1464,STY072,CON025,2020-10-15,2024-03-08,12,1383.31,694,99,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,115.28
JN01465,CL1465,STY038,CON013,2020-11-01,2023-12-03,1,845.15,790,112,Lapsed,Style Analysis,,,No,845.15
JN01466,CL1466,STY022,CON007,2022-09-29,2023-08-15,5,376.26,900,128,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,75.25
JN01467,CL1467,STY018,CON006,2023-06-16,2023-08-03,8,1077.93,912,130,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,134.74
JN01468,CL1468,STY035,CON012,2022-09-22,2023-11-03,10,2013.04,820,117,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,201.3
JN01469,CL1469,STY066,CON023,2024-10-01,2024-10-06,11,1250.53,482,68,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,113.68
JN01470,CL1470,STY053,CON019,2024-08-25,2026-01-31,11,352.58,0,0,Champion,Makeup,Wardrobe Edit,Personal Shopping,Yes,32.05
JN01471,CL1471,STY019,CON006,2020-11-05,2022-05-26,3,1127.66,1346,192,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,375.89
JN01472,CL1472,STY069,CON024,2020-08-01,2023-03-20,12,2040.06,1048,149,Lapsed,Wardrobe Edit,Style Analysis,Makeup,Yes,170.0
JN01473,CL1473,STY022,CON007,2021-04-01,2022-10-25,3,1709.91,1194,170,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,569.97
JN01474,CL1474,STY032,CON011,2020-05-22,2023-08-02,12,2126.49,913,130,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,177.21
JN01475,CL1475,STY055,CON020,2023-05-16,2023-06-17,4,1281.7,959,137,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,320.43
JN01476,CL1476,STY013,CON004,2021-04-27,2021-07-03,4,520.75,1673,239,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,130.19
JN01477,CL1477,STY038,CON013,2023-02-24,2024-02-12,7,531.45,719,102,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,75.92
JN01478,CL1478,STY054,CON019,2020-08-31,2021-11-05,12,1903.62,1548,221,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,158.63
JN01479,CL1479,STY038,CON013,2024-06-01,2025-08-15,11,2276.71,169,24,At Risk,Wardrobe Edit,Colour Analysis,Personal Shopping,Yes,206.97
JN01480,CL1480,STY031,CON011,2021-09-22,2024-06-28,6,992.54,582,83,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,165.42
JN01481,CL1481,STY024,CON008,2022-08-25,2026-01-31,2,2071.11,0,0,Loyal,Wardrobe Edit,Makeup,,Yes,1035.56
JN01482,CL1482,STY029,CON010,2023-01-31,2024-06-30,4,1180.21,580,82,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,295.05
JN01483,CL1483,STY067,CON023,2024-12-02,2025-03-11,10,2259.79,326,46,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,225.98
JN01484,CL1484,STY062,CON022,2024-02-11,2024-05-06,4,1973.36,635,90,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,493.34
JN01485,CL1485,STY043,CON015,2022-05-23,2024-05-05,8,384.76,636,90,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,48.09
JN01486,CL1486,STY038,CON013,2024-09-03,2025-04-06,10,2197.67,300,42,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,219.77
JN01487,CL1487,STY047,CON017,2022-12-09,2025-01-10,6,2087.46,386,55,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,347.91
JN01488,CL1488,STY054,CON019,2022-09-02,2024-01-04,8,398.69,758,108,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,49.84
JN01489,CL1489,STY023,CON008,2022-02-25,2025-10-29,7,494.93,94,13,Loyal,Colour Analysis,Style Analysis,Personal Shopping,Yes,70.7
JN01490,CL1490,STY023,CON008,2023-05-09,2025-01-11,3,405.96,385,55,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,135.32
JN01491,CL1491,STY058,CON021,2022-01-18,2025-10-26,10,962.35,97,13,Loyal,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,96.23
JN01492,CL1492,STY027,CON009,2021-06-29,2023-01-30,4,1931.77,1097,156,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,482.94
JN01493,CL1493,STY033,CON012,2023-09-24,2026-01-31,6,2235.23,0,0,Champion,Makeup,Personal Shopping,Style Analysis,Yes,372.54
JN01494,CL1494,STY072,CON025,2023-12-30,2024-11-29,1,2357.63,428,61,Lapsed,Colour Analysis,,,No,2357.63
JN01495,CL1495,STY073,CON025,2024-04-10,2026-01-31,9,660.97,0,0,Champion,Makeup,Wardrobe Edit,Style Analysis,Yes,73.44
JN01496,CL1496,STY048,CON017,2022-11-04,2023-07-19,7,1286.6,927,132,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,183.8
JN01497,CL1497,STY016,CON005,2022-09-02,2023-10-26,1,348.51,828,118,Lapsed,Colour Analysis,,,No,348.51
JN01498,CL1498,STY018,CON006,2022-09-17,2025-11-12,1,1667.52,80,11,Loyal,Personal Shopping,,,No,1667.52
JN01499,CL1499,STY048,CON017,2022-01-13,2023-12-15,3,1509.59,778,111,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,503.2
JN01500,CL1500,STY022,CON007,2021-05-31,2025-02-26,12,1605.08,339,48,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,133.76
JN01501,CL1501,STY034,CON012,2022-03-11,2024-07-13,9,1576.01,567,81,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,175.11
JN01502,CL1502,STY057,CON020,2020-12-20,2022-05-30,6,292.68,1342,191,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,48.78
JN01503,CL1503,STY042,CON015,2024-04-29,2025-05-26,10,2257.6,250,35,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,225.76
JN01504,CL1504,STY070,CON024,2022-10-17,2023-04-06,5,375.49,1031,147,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,75.1
JN01505,CL1505,STY015,CON005,2023-05-30,2023-12-28,5,1751.16,765,109,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,350.23
JN01506,CL1506,STY073,CON025,2020-01-23,2023-08-15,2,2173.84,900,128,Lapsed,Makeup,Style Analysis,,Yes,1086.92
JN01507,CL1507,STY042,CON015,2021-04-17,2022-03-17,1,2200.45,1416,202,Lapsed,Style Analysis,,,No,2200.45
JN01508,CL1508,STY044,CON016,2024-11-16,2025-08-28,2,930.64,156,22,At Risk,Makeup,Wardrobe Edit,,Yes,465.32
JN01509,CL1509,STY023,CON008,2021-12-09,2024-04-30,3,1629.97,641,91,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,543.32
JN01510,CL1510,STY008,CON003,2024-02-18,2024-06-07,4,1191.16,603,86,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,297.79
JN01511,CL1511,STY012,CON004,2024-02-05,2024-11-20,1,1462.07,437,62,Lapsed,Style Analysis,,,No,1462.07
JN01512,CL1512,STY070,CON024,2021-03-14,2022-04-30,9,935.52,1372,196,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,103.95
JN01513,CL1513,STY073,CON025,2020-02-14,2023-10-19,1,1752.75,835,119,Lapsed,Personal Shopping,,,No,1752.75
JN01514,CL1514,STY021,CON007,2021-02-11,2024-08-16,8,149.22,533,76,Lapsed,Wardrobe Edit,Makeup,Style Analysis,Yes,18.65
JN01515,CL1515,STY047,CON017,2022-05-03,2025-12-27,2,2052.64,35,5,Loyal,Style Analysis,Makeup,,Yes,1026.32
JN01516,CL1516,STY022,CON007,2023-11-05,2026-01-31,11,407.51,0,0,Champion,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,37.05
JN01517,CL1517,STY038,CON013,2022-10-12,2025-11-13,6,2197.61,79,11,Loyal,Wardrobe Edit,Personal Shopping,Makeup,Yes,366.27
JN01518,CL1518,STY004,CON002,2023-01-18,2026-01-31,8,1648.98,0,0,Champion,Makeup,Style Analysis,Personal Shopping,Yes,206.12
JN01519,CL1519,STY036,CON012,2021-10-30,2022-05-06,11,1595.05,1366,195,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,145.0
JN01520,CL1520,STY064,CON022,2021-09-24,2022-12-05,9,1961.68,1153,164,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,217.96
JN01521,CL1521,STY054,CON019,2022-05-07,2023-03-15,4,1526.74,1053,150,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,381.69
JN01522,CL1522,STY004,CON002,2022-10-19,2025-12-12,10,1519.8,50,7,Champion,Personal Shopping,Style Analysis,Colour Analysis,Yes,151.98
JN01523,CL1523,STY018,CON006,2022-07-28,2023-06-18,10,1994.43,958,136,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,199.44
JN01524,CL1524,STY065,CON022,2022-12-07,2023-12-08,8,836.11,785,112,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,104.51
JN01525,CL1525,STY060,CON021,2021-10-18,2022-01-03,6,1778.97,1489,212,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,296.5
JN01526,CL1526,STY073,CON025,2020-06-07,2023-03-27,12,707.61,1041,148,Lapsed,Colour Analysis,Style Analysis,Makeup,Yes,58.97
JN01527,CL1527,STY032,CON011,2020-08-25,2021-07-14,1,1329.93,1662,237,Lapsed,Wardrobe Edit,,,No,1329.93
JN01528,CL1528,STY013,CON004,2024-01-08,2025-10-28,12,2016.7,95,13,Loyal,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,168.06
JN01529,CL1529,STY029,CON010,2023-03-11,2025-05-14,10,105.38,262,37,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,10.54
JN01530,CL1530,STY002,CON001,2021-06-25,2023-07-18,2,2383.42,928,132,Lapsed,Personal Shopping,Style Analysis,,Yes,1191.71
JN01531,CL1531,STY023,CON008,2023-10-18,2025-01-22,6,934.85,374,53,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,155.81
JN01532,CL1532,STY064,CON022,2023-02-07,2023-08-09,6,114.5,906,129,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,19.08
JN01533,CL1533,STY043,CON015,2022-07-14,2025-07-28,10,2398.31,187,26,At Risk,Style Analysis,Makeup,Colour Analysis,Yes,239.83
JN01534,CL1534,STY057,CON020,2023-01-17,2026-01-31,4,2190.26,0,0,Champion,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,547.57
JN01535,CL1535,STY043,CON015,2022-10-21,2023-03-26,9,438.32,1042,148,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,48.7
JN01536,CL1536,STY003,CON002,2023-11-26,2026-01-31,2,2370.72,0,0,Loyal,Makeup,Personal Shopping,,Yes,1185.36
JN01537,CL1537,STY005,CON002,2023-08-09,2025-10-16,3,2155.53,107,15,Loyal,Style Analysis,Wardrobe Edit,Makeup,Yes,718.51
JN01538,CL1538,STY004,CON002,2024-04-06,2026-01-31,7,2059.25,0,0,Champion,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,294.18
JN01539,CL1539,STY044,CON016,2021-08-21,2021-12-20,10,448.72,1503,214,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,44.87
JN01540,CL1540,STY038,CON013,2021-07-16,2023-12-10,11,1863.05,783,111,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,169.37
JN01541,CL1541,STY069,CON024,2023-11-09,2024-03-13,12,1933.21,689,98,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,161.1
JN01542,CL1542,STY024,CON008,2024-05-05,2026-01-31,8,1831.89,0,0,Champion,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,228.99
JN01543,CL1543,STY044,CON016,2024-01-29,2025-07-09,11,1672.67,206,29,At Risk,Wardrobe Edit,Personal Shopping,Makeup,Yes,152.06
JN01544,CL1544,STY031,CON011,2021-07-03,2022-10-07,10,2206.93,1212,173,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,220.69
JN01545,CL1545,STY040,CON014,2024-09-13,2025-08-10,12,1858.38,174,24,At Risk,Makeup,Wardrobe Edit,Colour Analysis,Yes,154.87
JN01546,CL1546,STY039,CON014,2021-09-03,2024-08-26,12,2107.1,523,74,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,175.59
JN01547,CL1547,STY071,CON024,2020-08-31,2022-02-23,12,1527.42,1438,205,Lapsed,Personal Shopping,Colour Analysis,Makeup,Yes,127.29
JN01548,CL1548,STY022,CON007,2020-03-23,2021-08-25,7,1364.21,1620,231,Lapsed,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,194.89
JN01549,CL1549,STY039,CON014,2024-05-01,2026-01-31,4,2061.68,0,0,Champion,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,515.42
JN01550,CL1550,STY050,CON018,2022-07-02,2024-08-16,4,2296.11,533,76,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,574.03
JN01551,CL1551,STY030,CON010,2020-07-27,2021-03-15,10,773.95,1783,254,Lapsed,Makeup,Colour Analysis,Wardrobe Edit,Yes,77.4
JN01552,CL1552,STY054,CON019,2023-11-16,2025-02-09,8,1255.51,356,50,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,156.94
JN01553,CL1553,STY071,CON024,2020-05-07,2021-02-18,11,147.87,1808,258,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,13.44
JN01554,CL1554,STY023,CON008,2021-10-07,2024-09-20,7,878.21,498,71,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,125.46
JN01555,CL1555,STY006,CON002,2023-09-12,2024-10-11,1,634.27,477,68,Lapsed,Colour Analysis,,,No,634.27
JN01556,CL1556,STY039,CON014,2022-12-29,2025-08-25,4,888.97,159,22,At Risk,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,222.24
JN01557,CL1557,STY037,CON013,2021-01-21,2021-05-07,11,304.71,1730,247,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,27.7
JN01558,CL1558,STY072,CON025,2022-03-28,2022-12-31,9,1548.17,1127,161,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,172.02
JN01559,CL1559,STY024,CON008,2020-04-02,2023-04-09,8,407.46,1028,146,Lapsed,Personal Shopping,Makeup,Style Analysis,Yes,50.93
JN01560,CL1560,STY066,CON023,2023-12-25,2024-03-15,7,719.11,687,98,Lapsed,Personal Shopping,Makeup,Style Analysis,Yes,102.73
JN01561,CL1561,STY027,CON009,2024-06-08,2024-09-20,9,2111.79,498,71,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,234.64
JN01562,CL1562,STY051,CON018,2023-05-30,2025-07-12,9,944.02,203,29,At Risk,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,104.89
JN01563,CL1563,STY045,CON016,2022-07-27,2023-08-08,7,1824.23,907,129,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,260.6
JN01564,CL1564,STY055,CON020,2021-12-18,2022-01-01,11,1107.89,1491,213,Lapsed,Style Analysis,Personal Shopping,Colour Analysis,Yes,100.72
JN01565,CL1565,STY047,CON017,2022-09-07,2024-07-19,11,320.18,561,80,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,29.11
JN01566,CL1566,STY029,CON010,2021-03-24,2025-02-07,6,443.44,358,51,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,73.91
JN01567,CL1567,STY052,CON018,2020-05-03,2023-06-27,1,2258.71,949,135,Lapsed,Style Analysis,,,No,2258.71
JN01568,CL1568,STY018,CON006,2022-04-10,2025-06-28,1,1783.56,217,31,Lapsed,Style Analysis,,,No,1783.56
JN01569,CL1569,STY039,CON014,2021-02-01,2024-06-16,1,1374.48,594,84,Lapsed,Colour Analysis,,,No,1374.48
JN01570,CL1570,STY033,CON012,2022-01-24,2024-01-29,5,1120.1,733,104,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,224.02
JN01571,CL1571,STY071,CON024,2021-01-26,2023-10-24,12,2123.41,830,118,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,176.95
JN01572,CL1572,STY068,CON024,2022-05-07,2025-10-26,6,1740.58,97,13,Loyal,Wardrobe Edit,Makeup,Colour Analysis,Yes,290.1
JN01573,CL1573,STY002,CON001,2020-02-03,2022-09-06,7,934.88,1243,177,Lapsed,Makeup,Wardrobe Edit,Colour Analysis,Yes,133.55
JN01574,CL1574,STY046,CON016,2024-04-20,2026-01-31,3,807.99,0,0,Loyal,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,269.33
JN01575,CL1575,STY012,CON004,2021-03-25,2025-01-28,7,2099.75,368,52,Lapsed,Wardrobe Edit,Colour Analysis,Makeup,Yes,299.96
JN01576,CL1576,STY021,CON007,2020-08-24,2024-05-02,2,1042.39,639,91,Lapsed,Style Analysis,Colour Analysis,,Yes,521.2
JN01577,CL1577,STY026,CON009,2024-03-27,2025-02-09,11,1704.53,356,50,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,154.96
JN01578,CL1578,STY019,CON006,2023-11-02,2026-01-31,2,1240.5,0,0,Loyal,Wardrobe Edit,Makeup,,Yes,620.25
JN01579,CL1579,STY039,CON014,2023-03-31,2026-01-31,4,2256.26,0,0,Champion,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,564.07
JN01580,CL1580,STY037,CON013,2020-12-16,2024-09-22,4,1049.64,496,70,Lapsed,Makeup,Style Analysis,Wardrobe Edit,Yes,262.41
JN01581,CL1581,STY038,CON013,2024-10-29,2025-08-11,2,2076.45,173,24,At Risk,Personal Shopping,Colour Analysis,,Yes,1038.22
JN01582,CL1582,STY056,CON020,2022-06-24,2024-11-22,1,1699.62,435,62,Lapsed,Makeup,,,No,1699.62
JN01583,CL1583,STY050,CON018,2020-04-14,2023-11-27,7,775.6,796,113,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,110.8
JN01584,CL1584,STY032,CON011,2020-08-23,2022-09-21,7,851.01,1228,175,Lapsed,Makeup,Style Analysis,Personal Shopping,Yes,121.57
