NPSID,Date,ConsultantID,StylistID,ClientID,ServiceID,NPS_Score,NPS_Category,MainSeason,Year
NPS024462,2024-09-27,CON023,STY066,CL0226,SV05,10,Promoter,Autumn,2024
NPS024463,2024-09-27,CON024,STY068,CL0677,SV08,7,Passive,Spring,2024
NPS024464,2024-09-27,CON025,STY072,CL0138,SV06,8,Passive,Autumn,2024
NPS024465,2024-09-27,CON025,STY072,CL2729,SV04,10,Promoter,Summer,2024
NPS024466,2024-09-28,CON001,STY002,CL0917,SV02,6,Detractor,Winter,2024
NPS024467,2024-09-28,CON001,STY002,CL0842,SV08,7,Passive,Spring,2024
NPS024468,2024-09-28,CON001,STY002,CL0883,SV01,10,Promoter,Winter,2024
NPS024469,2024-09-28,CON001,STY002,CL2738,SV10,8,Passive,Winter,2024
NPS024470,2024-09-28,CON002,STY006,CL2523,SV10,9,Promoter,Autumn,2024
NPS024471,2024-09-28,CON002,STY003,CL2248,SV02,7,Passive,Winter,2024
NPS024472,2024-09-28,CON002,STY006,CL0514,SV04,9,Promoter,Spring,2024
NPS024473,2024-09-28,CON003,STY008,CL1687,SV01,7,Passive,Spring,2024
NPS024474,2024-09-28,CON003,STY009,CL2557,SV01,8,Passive,Autumn,2024
NPS024475,2024-09-28,CON004,STY013,CL1935,SV11,10,Promoter,Summer,2024
NPS024476,2024-09-28,CON004,STY010,CL0552,SV01,8,Passive,Summer,2024
NPS024477,2024-09-28,CON005,STY014,CL2701,SV07,9,Promoter,Summer,2024
NPS024478,2024-09-28,CON005,STY015,CL1979,SV03,9,Promoter,Summer,2024
NPS024479,2024-09-28,CON006,STY018,CL1474,SV03,8,Passive,Spring,2024
NPS024480,2024-09-28,CON007,STY021,CL0300,SV03,10,Promoter,Spring,2024
NPS024481,2024-09-28,CON007,STY022,CL0533,SV03,10,Promoter,Summer,2024
NPS024482,2024-09-28,CON007,STY020,CL0046,SV06,10,Promoter,Autumn,2024
NPS024483,2024-09-28,CON007,STY020,CL2767,SV01,9,Promoter,Spring,2024
NPS024484,2024-09-28,CON008,STY024,CL0272,SV08,10,Promoter,Winter,2024
NPS024485,2024-09-28,CON009,STY026,CL0316,SV06,8,Passive,Autumn,2024
NPS024486,2024-09-28,CON012,STY035,CL1108,SV07,8,Passive,Summer,2024
NPS024487,2024-09-28,CON013,STY037,CL0758,SV11,9,Promoter,Summer,2024
NPS024488,2024-09-28,CON013,STY037,CL2333,SV01,7,Passive,Summer,2024
NPS024489,2024-09-28,CON014,STY041,CL2264,SV03,7,Passive,Spring,2024
NPS024490,2024-09-28,CON014,STY039,CL1425,SV01,10,Promoter,Autumn,2024
NPS024491,2024-09-28,CON014,STY039,CL2531,SV07,8,Passive,Spring,2024
NPS024492,2024-09-28,CON015,STY043,CL0568,SV09,10,Promoter,Autumn,2024
NPS024493,2024-09-28,CON015,STY042,CL0903,SV10,8,Passive,Summer,2024
NPS024494,2024-09-28,CON016,STY045,CL2583,SV03,10,Promoter,Summer,2024
NPS024495,2024-09-28,CON016,STY044,CL1949,SV11,10,Promoter,Summer,2024
NPS024496,2024-09-28,CON018,STY050,CL2016,SV07,7,Passive,Winter,2024
NPS024497,2024-09-28,CON019,STY054,CL1824,SV03,7,Passive,Winter,2024
NPS024498,2024-09-28,CON019,STY053,CL1926,SV01,9,Promoter,Summer,2024
NPS024499,2024-09-28,CON019,STY054,CL1967,SV01,9,Promoter,Winter,2024
NPS024500,2024-09-28,CON020,STY057,CL2182,SV10,8,Passive,Winter,2024
NPS024501,2024-09-28,CON020,STY056,CL2210,SV03,9,Promoter,Autumn,2024
NPS024502,2024-09-28,CON020,STY057,CL2580,SV03,9,Promoter,Spring,2024
NPS024503,2024-09-28,CON020,STY057,CL1105,SV01,10,Promoter,Spring,2024
NPS024504,2024-09-28,CON021,STY059,CL0356,SV04,10,Promoter,Summer,2024
NPS024505,2024-09-28,CON022,STY062,CL0398,SV07,6,Detractor,Summer,2024
NPS024506,2024-09-28,CON022,STY062,CL0751,SV11,7,Passive,Summer,2024
NPS024507,2024-09-28,CON023,STY067,CL0783,SV09,10,Promoter,Spring,2024
NPS024508,2024-09-28,CON023,STY066,CL2126,SV08,9,Promoter,Summer,2024
NPS024509,2024-09-28,CON024,STY069,CL2824,SV09,5,Detractor,Spring,2024
NPS024510,2024-09-28,CON025,STY073,CL0070,SV08,9,Promoter,Autumn,2024
NPS024511,2024-09-28,CON025,STY072,CL1572,SV10,9,Promoter,Summer,2024
NPS024512,2024-09-30,CON001,STY002,CL0491,SV01,9,Promoter,Summer,2024
NPS024513,2024-09-30,CON002,STY005,CL2518,SV10,9,Promoter,Spring,2024
NPS024514,2024-09-30,CON002,STY006,CL0784,SV09,9,Promoter,Spring,2024
NPS024515,2024-09-30,CON003,STY008,CL0334,SV03,10,Promoter,Spring,2024
NPS024516,2024-09-30,CON003,STY009,CL2200,SV08,8,Passive,Autumn,2024
NPS024517,2024-09-30,CON003,STY007,CL0835,SV03,7,Passive,Winter,2024
NPS024518,2024-09-30,CON004,STY011,CL1209,SV03,5,Detractor,Spring,2024
NPS024519,2024-09-30,CON004,STY010,CL1761,SV01,9,Promoter,Spring,2024
NPS024520,2024-09-30,CON004,STY010,CL0569,SV01,10,Promoter,Winter,2024
NPS024521,2024-09-30,CON004,STY011,CL1871,SV08,9,Promoter,Summer,2024
NPS024522,2024-09-30,CON005,STY016,CL1828,SV03,8,Passive,Summer,2024
NPS024523,2024-09-30,CON005,STY014,CL2035,SV10,10,Promoter,Winter,2024
NPS024524,2024-09-30,CON006,STY018,CL2006,SV04,8,Passive,Summer,2024
NPS024525,2024-09-30,CON006,STY018,CL1177,SV09,10,Promoter,Spring,2024
NPS024526,2024-09-30,CON007,STY020,CL1101,SV03,9,Promoter,Autumn,2024
NPS024527,2024-09-30,CON008,STY024,CL2130,SV04,10,Promoter,Winter,2024
NPS024528,2024-09-30,CON008,STY024,CL0969,SV03,9,Promoter,Winter,2024
NPS024529,2024-09-30,CON009,STY028,CL1606,SV01,10,Promoter,Summer,2024
NPS024530,2024-09-30,CON010,STY030,CL2451,SV01,8,Passive,Summer,2024
NPS024531,2024-09-30,CON010,STY030,CL1037,SV08,8,Passive,Winter,2024
NPS024532,2024-09-30,CON011,STY032,CL0594,SV01,9,Promoter,Autumn,2024
NPS024533,2024-09-30,CON011,STY032,CL1794,SV04,7,Passive,Spring,2024
NPS024534,2024-09-30,CON012,STY035,CL2450,SV01,7,Passive,Summer,2024
NPS024535,2024-09-30,CON012,STY035,CL1977,SV03,8,Passive,Summer,2024
NPS024536,2024-09-30,CON013,STY037,CL0582,SV11,9,Promoter,Autumn,2024
NPS024537,2024-09-30,CON014,STY039,CL2367,SV01,9,Promoter,Summer,2024
NPS024538,2024-09-30,CON015,STY043,CL0742,SV01,9,Promoter,Spring,2024
NPS024539,2024-09-30,CON015,STY043,CL2582,SV09,8,Passive,Summer,2024
NPS024540,2024-09-30,CON017,STY047,CL1121,SV01,9,Promoter,Spring,2024
NPS024541,2024-09-30,CON017,STY049,CL1406,SV10,7,Passive,Autumn,2024
NPS024542,2024-09-30,CON017,STY049,CL1581,SV10,7,Passive,Winter,2024
NPS024543,2024-09-30,CON018,STY051,CL0428,SV10,7,Passive,Winter,2024
NPS024544,2024-09-30,CON018,STY051,CL0970,SV10,8,Passive,Spring,2024
NPS024545,2024-09-30,CON019,STY053,CL0202,SV04,10,Promoter,Summer,2024
NPS024546,2024-09-30,CON019,STY053,CL0550,SV03,10,Promoter,Autumn,2024
NPS024547,2024-09-30,CON020,STY057,CL0329,SV03,8,Passive,Spring,2024
NPS024548,2024-09-30,CON020,STY057,CL0858,SV12,10,Promoter,Winter,2024
NPS024549,2024-09-30,CON021,STY059,CL2602,SV03,6,Detractor,Autumn,2024
NPS024550,2024-09-30,CON022,STY064,CL2761,SV10,9,Promoter,Summer,2024
NPS024551,2024-09-30,CON022,STY064,CL0069,SV01,8,Passive,Autumn,2024
NPS024552,2024-09-30,CON023,STY067,CL0196,SV02,7,Passive,Spring,2024
NPS024553,2024-09-30,CON023,STY067,CL0093,SV08,7,Passive,Spring,2024
NPS024554,2024-09-30,CON023,STY067,CL0889,SV02,9,Promoter,Spring,2024
NPS024555,2024-09-30,CON024,STY070,CL1354,SV01,7,Passive,Summer,2024
NPS024556,2024-09-30,CON024,STY068,CL2447,SV09,7,Passive,Autumn,2024
NPS024557,2024-09-30,CON024,STY068,CL0516,SV01,9,Promoter,Winter,2024
NPS024558,2024-09-30,CON025,STY073,CL2896,SV01,6,Detractor,Summer,2024
NPS024559,2024-10-01,CON001,STY002,CL0567,SV07,7,Passive,Spring,2024
NPS024560,2024-10-01,CON001,STY001,CL1176,SV12,8,Passive,Spring,2024
NPS024561,2024-10-01,CON001,STY001,CL1950,SV04,9,Promoter,Winter,2024
NPS024562,2024-10-01,CON002,STY006,CL0382,SV01,8,Passive,Spring,2024
NPS024563,2024-10-01,CON002,STY005,CL2062,SV01,6,Detractor,Summer,2024
NPS024564,2024-10-01,CON003,STY008,CL2801,SV03,10,Promoter,Autumn,2024
NPS024565,2024-10-01,CON003,STY007,CL1831,SV03,10,Promoter,Spring,2024
NPS024566,2024-10-01,CON003,STY007,CL2362,SV11,8,Passive,Winter,2024
NPS024567,2024-10-01,CON004,STY010,CL2639,SV09,7,Passive,Autumn,2024
NPS024568,2024-10-01,CON004,STY013,CL0405,SV03,10,Promoter,Winter,2024
NPS024569,2024-10-01,CON004,STY013,CL1546,SV01,10,Promoter,Spring,2024
NPS024570,2024-10-01,CON005,STY016,CL0963,SV03,6,Detractor,Winter,2024
NPS024571,2024-10-01,CON006,STY018,CL1205,SV01,8,Passive,Summer,2024
NPS024572,2024-10-01,CON006,STY019,CL2226,SV12,9,Promoter,Spring,2024
NPS024573,2024-10-01,CON007,STY021,CL2884,SV01,9,Promoter,Spring,2024
NPS024574,2024-10-01,CON008,STY024,CL0952,SV03,7,Passive,Summer,2024
NPS024575,2024-10-01,CON008,STY024,CL1043,SV08,9,Promoter,Spring,2024
NPS024576,2024-10-01,CON009,STY026,CL0721,SV10,6,Detractor,Summer,2024
NPS024577,2024-10-01,CON009,STY028,CL2146,SV02,8,Passive,Autumn,2024
NPS024578,2024-10-01,CON010,STY030,CL2383,SV10,9,Promoter,Summer,2024
NPS024579,2024-10-01,CON010,STY029,CL0446,SV01,10,Promoter,Autumn,2024
NPS024580,2024-10-01,CON011,STY031,CL1115,SV10,7,Passive,Spring,2024
NPS024581,2024-10-01,CON012,STY035,CL1301,SV10,5,Detractor,Spring,2024
NPS024582,2024-10-01,CON012,STY036,CL0044,SV01,7,Passive,Winter,2024
NPS024583,2024-10-01,CON013,STY038,CL2486,SV09,8,Passive,Spring,2024
NPS024584,2024-10-01,CON013,STY037,CL2150,SV01,8,Passive,Spring,2024
NPS024585,2024-10-01,CON013,STY038,CL2273,SV01,8,Passive,Autumn,2024
NPS024586,2024-10-01,CON015,STY042,CL2604,SV01,10,Promoter,Summer,2024
NPS024587,2024-10-01,CON015,STY043,CL2527,SV01,8,Passive,Spring,2024
NPS024588,2024-10-01,CON015,STY042,CL0554,SV08,10,Promoter,Summer,2024
NPS024589,2024-10-01,CON016,STY044,CL0812,SV03,9,Promoter,Summer,2024
NPS024590,2024-10-01,CON017,STY048,CL2364,SV12,5,Detractor,Summer,2024
NPS024591,2024-10-01,CON017,STY048,CL0725,SV01,8,Passive,Spring,2024
NPS024592,2024-10-01,CON018,STY051,CL0792,SV01,8,Passive,Winter,2024
NPS024593,2024-10-01,CON018,STY051,CL2659,SV01,8,Passive,Spring,2024
NPS024594,2024-10-01,CON018,STY051,CL1251,SV01,9,Promoter,Summer,2024
NPS024595,2024-10-01,CON021,STY060,CL2694,SV10,5,Detractor,Summer,2024
NPS024596,2024-10-01,CON021,STY059,CL0765,SV05,10,Promoter,Summer,2024
NPS024597,2024-10-01,CON022,STY062,CL1710,SV01,9,Promoter,Autumn,2024
NPS024598,2024-10-01,CON022,STY065,CL0759,SV03,8,Passive,Spring,2024
NPS024599,2024-10-01,CON023,STY066,CL0359,SV10,10,Promoter,Winter,2024
NPS024600,2024-10-01,CON023,STY066,CL2621,SV06,10,Promoter,Winter,2024
NPS024601,2024-10-01,CON023,STY067,CL1542,SV01,9,Promoter,Summer,2024
NPS024602,2024-10-01,CON023,STY066,CL0268,SV11,10,Promoter,Spring,2024
NPS024603,2024-10-01,CON024,STY068,CL1395,SV09,10,Promoter,Spring,2024
NPS024604,2024-10-01,CON025,STY073,CL0954,SV06,10,Promoter,Winter,2024
NPS024605,2024-10-01,CON025,STY072,CL2424,SV08,10,Promoter,Winter,2024
NPS024606,2024-10-01,CON025,STY072,CL1772,SV07,10,Promoter,Autumn,2024
NPS024607,2024-10-02,CON001,STY002,CL1889,SV06,8,Passive,Spring,2024
NPS024608,2024-10-02,CON001,STY001,CL1466,SV03,9,Promoter,Winter,2024
NPS024609,2024-10-02,CON002,STY003,CL0414,SV01,10,Promoter,Autumn,2024
NPS024610,2024-10-02,CON002,STY006,CL2024,SV05,7,Passive,Spring,2024
NPS024611,2024-10-02,CON003,STY008,CL2398,SV07,7,Passive,Summer,2024
NPS024612,2024-10-02,CON004,STY011,CL0061,SV01,8,Passive,Winter,2024
NPS024613,2024-10-02,CON004,STY011,CL0795,SV03,9,Promoter,Spring,2024
NPS024614,2024-10-02,CON004,STY012,CL0469,SV10,10,Promoter,Spring,2024
NPS024615,2024-10-02,CON005,STY014,CL0128,SV08,10,Promoter,Winter,2024
NPS024616,2024-10-02,CON006,STY018,CL2044,SV11,10,Promoter,Autumn,2024
NPS024617,2024-10-02,CON006,STY018,CL2443,SV05,9,Promoter,Summer,2024
NPS024618,2024-10-02,CON007,STY022,CL1331,SV07,7,Passive,Winter,2024
NPS024619,2024-10-02,CON007,STY021,CL0623,SV01,8,Passive,Summer,2024
NPS024620,2024-10-02,CON008,STY023,CL1022,SV04,7,Passive,Spring,2024
NPS024621,2024-10-02,CON008,STY023,CL1661,SV03,9,Promoter,Spring,2024
NPS024622,2024-10-02,CON009,STY027,CL1933,SV09,8,Passive,Summer,2024
NPS024623,2024-10-02,CON009,STY025,CL1815,SV04,9,Promoter,Summer,2024
NPS024624,2024-10-02,CON010,STY029,CL1318,SV10,9,Promoter,Winter,2024
NPS024625,2024-10-02,CON010,STY029,CL2117,SV08,7,Passive,Winter,2024
NPS024626,2024-10-02,CON010,STY030,CL0825,SV01,9,Promoter,Summer,2024
NPS024627,2024-10-02,CON011,STY031,CL2948,SV04,8,Passive,Winter,2024
NPS024628,2024-10-02,CON012,STY034,CL2369,SV01,5,Detractor,Winter,2024
NPS024629,2024-10-02,CON013,STY038,CL2117,SV02,9,Promoter,Spring,2024
NPS024630,2024-10-02,CON014,STY041,CL1823,SV03,10,Promoter,Autumn,2024
NPS024631,2024-10-02,CON014,STY040,CL2366,SV04,10,Promoter,Autumn,2024
NPS024632,2024-10-02,CON014,STY040,CL0817,SV02,7,Passive,Summer,2024
NPS024633,2024-10-02,CON015,STY042,CL1742,SV10,10,Promoter,Autumn,2024
NPS024634,2024-10-02,CON016,STY045,CL0864,SV08,9,Promoter,Winter,2024
NPS024635,2024-10-02,CON016,STY045,CL2454,SV11,6,Detractor,Winter,2024
NPS024636,2024-10-02,CON017,STY047,CL0991,SV02,9,Promoter,Summer,2024
NPS024637,2024-10-02,CON017,STY049,CL0148,SV02,10,Promoter,Summer,2024
NPS024638,2024-10-02,CON018,STY051,CL0145,SV10,6,Detractor,Winter,2024
NPS024639,2024-10-02,CON018,STY051,CL0513,SV03,8,Passive,Autumn,2024
NPS024640,2024-10-02,CON018,STY052,CL0010,SV02,9,Promoter,Winter,2024
NPS024641,2024-10-02,CON019,STY053,CL2970,SV01,9,Promoter,Autumn,2024
NPS024642,2024-10-02,CON019,STY054,CL0815,SV06,9,Promoter,Winter,2024
NPS024643,2024-10-02,CON020,STY055,CL1191,SV03,6,Detractor,Summer,2024
NPS024644,2024-10-02,CON021,STY059,CL2492,SV03,7,Passive,Autumn,2024
NPS024645,2024-10-02,CON021,STY060,CL0181,SV09,10,Promoter,Summer,2024
NPS024646,2024-10-02,CON022,STY062,CL0618,SV07,9,Promoter,Autumn,2024
NPS024647,2024-10-02,CON023,STY067,CL1741,SV05,5,Detractor,Autumn,2024
NPS024648,2024-10-02,CON024,STY069,CL2752,SV01,8,Passive,Autumn,2024
NPS024649,2024-10-02,CON024,STY068,CL0900,SV01,10,Promoter,Winter,2024
NPS024650,2024-10-02,CON025,STY072,CL1572,SV03,10,Promoter,Summer,2024
NPS024651,2024-10-03,CON001,STY001,CL0325,SV03,10,Promoter,Summer,2024
NPS024652,2024-10-03,CON001,STY001,CL2286,SV01,8,Passive,Autumn,2024
NPS024653,2024-10-03,CON001,STY002,CL0152,SV01,9,Promoter,Summer,2024
NPS024654,2024-10-03,CON002,STY004,CL1126,SV04,9,Promoter,Summer,2024
NPS024655,2024-10-03,CON003,STY007,CL2231,SV01,8,Passive,Autumn,2024
NPS024656,2024-10-03,CON004,STY013,CL1237,SV01,6,Detractor,Summer,2024
NPS024657,2024-10-03,CON004,STY011,CL0530,SV02,9,Promoter,Autumn,2024
NPS024658,2024-10-03,CON005,STY015,CL1831,SV03,7,Passive,Spring,2024
NPS024659,2024-10-03,CON005,STY015,CL1483,SV01,7,Passive,Autumn,2024
NPS024660,2024-10-03,CON006,STY019,CL1368,SV03,8,Passive,Winter,2024
NPS024661,2024-10-03,CON006,STY018,CL1236,SV03,9,Promoter,Spring,2024
NPS024662,2024-10-03,CON006,STY019,CL0216,SV05,8,Passive,Winter,2024
NPS024663,2024-10-03,CON007,STY022,CL0401,SV02,10,Promoter,Spring,2024
NPS024664,2024-10-03,CON008,STY023,CL1372,SV09,8,Passive,Summer,2024
NPS024665,2024-10-03,CON008,STY023,CL1148,SV03,10,Promoter,Summer,2024
NPS024666,2024-10-03,CON009,STY027,CL0189,SV01,9,Promoter,Summer,2024
NPS024667,2024-10-03,CON010,STY030,CL0592,SV10,7,Passive,Summer,2024
NPS024668,2024-10-03,CON011,STY032,CL2543,SV01,6,Detractor,Summer,2024
NPS024669,2024-10-03,CON011,STY032,CL2667,SV03,9,Promoter,Winter,2024
NPS024670,2024-10-03,CON011,STY031,CL1717,SV02,8,Passive,Winter,2024
NPS024671,2024-10-03,CON013,STY038,CL1012,SV08,10,Promoter,Autumn,2024
NPS024672,2024-10-03,CON013,STY037,CL0354,SV09,7,Passive,Autumn,2024
NPS024673,2024-10-03,CON014,STY040,CL0933,SV03,9,Promoter,Spring,2024
NPS024674,2024-10-03,CON014,STY040,CL1809,SV12,9,Promoter,Spring,2024
NPS024675,2024-10-03,CON015,STY042,CL1801,SV08,9,Promoter,Summer,2024
NPS024676,2024-10-03,CON015,STY042,CL2439,SV01,9,Promoter,Autumn,2024
NPS024677,2024-10-03,CON016,STY044,CL1229,SV04,7,Passive,Summer,2024
NPS024678,2024-10-03,CON017,STY049,CL0373,SV03,8,Passive,Autumn,2024
NPS024679,2024-10-03,CON017,STY049,CL0145,SV03,10,Promoter,Winter,2024
NPS024680,2024-10-03,CON017,STY048,CL0871,SV04,8,Passive,Winter,2024
NPS024681,2024-10-03,CON018,STY052,CL1718,SV09,9,Promoter,Winter,2024
NPS024682,2024-10-03,CON018,STY051,CL1214,SV02,9,Promoter,Winter,2024
NPS024683,2024-10-03,CON019,STY053,CL1333,SV01,10,Promoter,Spring,2024
NPS024684,2024-10-03,CON019,STY054,CL1815,SV05,10,Promoter,Winter,2024
NPS024685,2024-10-03,CON019,STY053,CL0525,SV02,9,Promoter,Autumn,2024
NPS024686,2024-10-03,CON020,STY055,CL1416,SV01,9,Promoter,Spring,2024
NPS024687,2024-10-03,CON020,STY055,CL1301,SV08,9,Promoter,Spring,2024
NPS024688,2024-10-03,CON020,STY056,CL1359,SV03,9,Promoter,Winter,2024
NPS024689,2024-10-03,CON021,STY059,CL0793,SV01,8,Passive,Autumn,2024
NPS024690,2024-10-03,CON022,STY062,CL1104,SV01,10,Promoter,Summer,2024
NPS024691,2024-10-03,CON022,STY063,CL0973,SV11,7,Passive,Winter,2024
NPS024692,2024-10-03,CON022,STY063,CL0969,SV01,6,Detractor,Spring,2024
NPS024693,2024-10-03,CON024,STY069,CL1542,SV03,9,Promoter,Spring,2024
NPS024694,2024-10-03,CON024,STY068,CL0920,SV01,7,Passive,Summer,2024
NPS024695,2024-10-03,CON024,STY071,CL0869,SV04,6,Detractor,Summer,2024
NPS024696,2024-10-04,CON001,STY001,CL2186,SV04,10,Promoter,Winter,2024
NPS024697,2024-10-04,CON001,STY001,CL0254,SV08,8,Passive,Summer,2024
NPS024698,2024-10-04,CON002,STY006,CL0059,SV03,9,Promoter,Autumn,2024
NPS024699,2024-10-04,CON002,STY005,CL2508,SV01,9,Promoter,Autumn,2024
NPS024700,2024-10-04,CON003,STY008,CL2570,SV03,5,Detractor,Winter,2024
NPS024701,2024-10-04,CON004,STY012,CL2975,SV02,9,Promoter,Winter,2024
NPS024702,2024-10-04,CON004,STY010,CL2207,SV02,10,Promoter,Spring,2024
NPS024703,2024-10-04,CON005,STY014,CL2244,SV07,9,Promoter,Autumn,2024
NPS024704,2024-10-04,CON006,STY018,CL0735,SV08,7,Passive,Spring,2024
NPS024705,2024-10-04,CON006,STY019,CL1232,SV09,10,Promoter,Autumn,2024
NPS024706,2024-10-04,CON007,STY020,CL1444,SV01,7,Passive,Spring,2024
NPS024707,2024-10-04,CON007,STY021,CL1670,SV06,10,Promoter,Summer,2024
NPS024708,2024-10-04,CON007,STY020,CL2197,SV01,9,Promoter,Summer,2024
NPS024709,2024-10-04,CON008,STY023,CL1232,SV01,9,Promoter,Winter,2024
NPS024710,2024-10-04,CON009,STY028,CL2262,SV11,9,Promoter,Winter,2024
NPS024711,2024-10-04,CON009,STY026,CL0455,SV02,8,Passive,Winter,2024
NPS024712,2024-10-04,CON009,STY028,CL2394,SV01,10,Promoter,Autumn,2024
NPS024713,2024-10-04,CON010,STY029,CL1833,SV12,7,Passive,Spring,2024
NPS024714,2024-10-04,CON010,STY030,CL2431,SV01,8,Passive,Spring,2024
NPS024715,2024-10-04,CON011,STY031,CL0715,SV08,10,Promoter,Spring,2024
NPS024716,2024-10-04,CON012,STY035,CL1384,SV01,7,Passive,Autumn,2024
NPS024717,2024-10-04,CON013,STY037,CL1350,SV09,8,Passive,Autumn,2024
NPS024718,2024-10-04,CON014,STY041,CL2828,SV06,7,Passive,Summer,2024
NPS024719,2024-10-04,CON014,STY039,CL0889,SV01,8,Passive,Summer,2024
NPS024720,2024-10-04,CON016,STY044,CL2573,SV03,10,Promoter,Summer,2024
NPS024721,2024-10-04,CON016,STY044,CL1081,SV01,9,Promoter,Summer,2024
NPS024722,2024-10-04,CON016,STY046,CL2325,SV10,6,Detractor,Summer,2024
NPS024723,2024-10-04,CON016,STY045,CL0732,SV02,9,Promoter,Spring,2024
NPS024724,2024-10-04,CON017,STY049,CL0864,SV11,7,Passive,Winter,2024
NPS024725,2024-10-04,CON018,STY051,CL0954,SV08,8,Passive,Autumn,2024
NPS024726,2024-10-04,CON018,STY050,CL1551,SV03,10,Promoter,Winter,2024
NPS024727,2024-10-04,CON019,STY054,CL0634,SV09,7,Passive,Summer,2024
NPS024728,2024-10-04,CON019,STY053,CL0680,SV09,9,Promoter,Summer,2024
NPS024729,2024-10-04,CON020,STY056,CL0986,SV01,9,Promoter,Spring,2024
NPS024730,2024-10-04,CON020,STY056,CL2762,SV03,9,Promoter,Summer,2024
NPS024731,2024-10-04,CON020,STY056,CL2383,SV03,8,Passive,Summer,2024
NPS024732,2024-10-04,CON021,STY060,CL0004,SV09,9,Promoter,Winter,2024
NPS024733,2024-10-04,CON021,STY061,CL2917,SV01,9,Promoter,Autumn,2024
NPS024734,2024-10-04,CON021,STY060,CL0390,SV01,9,Promoter,Winter,2024
NPS024735,2024-10-04,CON022,STY064,CL2268,SV08,6,Detractor,Winter,2024
NPS024736,2024-10-04,CON023,STY066,CL0618,SV07,5,Detractor,Winter,2024
NPS024737,2024-10-04,CON025,STY074,CL1141,SV04,10,Promoter,Autumn,2024
NPS024738,2024-10-05,CON001,STY002,CL1905,SV10,7,Passive,Winter,2024
NPS024739,2024-10-05,CON001,STY002,CL0928,SV04,6,Detractor,Autumn,2024
NPS024740,2024-10-05,CON001,STY001,CL2629,SV03,9,Promoter,Spring,2024
NPS024741,2024-10-05,CON002,STY004,CL2517,SV01,10,Promoter,Summer,2024
NPS024742,2024-10-05,CON003,STY007,CL2464,SV01,10,Promoter,Summer,2024
NPS024743,2024-10-05,CON003,STY007,CL1994,SV02,7,Passive,Spring,2024
NPS024744,2024-10-05,CON004,STY013,CL2485,SV09,7,Passive,Summer,2024
NPS024745,2024-10-05,CON004,STY012,CL2604,SV09,10,Promoter,Summer,2024
NPS024746,2024-10-05,CON004,STY010,CL1463,SV03,9,Promoter,Winter,2024
NPS024747,2024-10-05,CON005,STY014,CL1098,SV03,10,Promoter,Autumn,2024
NPS024748,2024-10-05,CON005,STY015,CL0849,SV03,10,Promoter,Summer,2024
NPS024749,2024-10-05,CON006,STY018,CL0436,SV01,9,Promoter,Spring,2024
NPS024750,2024-10-05,CON006,STY018,CL0046,SV08,10,Promoter,Winter,2024
NPS024751,2024-10-05,CON006,STY019,CL2321,SV02,7,Passive,Summer,2024
NPS024752,2024-10-05,CON007,STY020,CL1234,SV08,8,Passive,Spring,2024
NPS024753,2024-10-05,CON007,STY021,CL1257,SV05,7,Passive,Spring,2024
NPS024754,2024-10-05,CON007,STY021,CL2596,SV01,6,Detractor,Autumn,2024
NPS024755,2024-10-05,CON008,STY023,CL2208,SV02,9,Promoter,Summer,2024
NPS024756,2024-10-05,CON008,STY023,CL0597,SV03,9,Promoter,Spring,2024
NPS024757,2024-10-05,CON009,STY027,CL1219,SV03,8,Passive,Spring,2024
NPS024758,2024-10-05,CON009,STY027,CL2251,SV03,8,Passive,Autumn,2024
NPS024759,2024-10-05,CON010,STY029,CL2238,SV07,7,Passive,Winter,2024
NPS024760,2024-10-05,CON011,STY032,CL0298,SV03,9,Promoter,Winter,2024
NPS024761,2024-10-05,CON011,STY031,CL2345,SV03,9,Promoter,Autumn,2024
NPS024762,2024-10-05,CON011,STY031,CL0463,SV03,9,Promoter,Spring,2024
NPS024763,2024-10-05,CON012,STY035,CL2918,SV10,7,Passive,Autumn,2024
NPS024764,2024-10-05,CON013,STY038,CL1921,SV08,6,Detractor,Spring,2024
NPS024765,2024-10-05,CON013,STY037,CL2448,SV02,9,Promoter,Spring,2024
NPS024766,2024-10-05,CON013,STY038,CL2982,SV03,7,Passive,Summer,2024
NPS024767,2024-10-05,CON014,STY040,CL2509,SV11,10,Promoter,Autumn,2024
NPS024768,2024-10-05,CON014,STY039,CL0042,SV08,9,Promoter,Autumn,2024
NPS024769,2024-10-05,CON015,STY043,CL0126,SV03,8,Passive,Spring,2024
NPS024770,2024-10-05,CON015,STY043,CL2027,SV01,9,Promoter,Summer,2024
NPS024771,2024-10-05,CON016,STY044,CL2231,SV10,8,Passive,Spring,2024
NPS024772,2024-10-05,CON016,STY044,CL0229,SV09,7,Passive,Autumn,2024
NPS024773,2024-10-05,CON017,STY049,CL1629,SV01,10,Promoter,Autumn,2024
NPS024774,2024-10-05,CON018,STY051,CL1496,SV01,9,Promoter,Spring,2024
NPS024775,2024-10-05,CON018,STY050,CL1742,SV02,7,Passive,Summer,2024
NPS024776,2024-10-05,CON018,STY050,CL1600,SV08,5,Detractor,Winter,2024
NPS024777,2024-10-05,CON019,STY053,CL1697,SV10,10,Promoter,Summer,2024
NPS024778,2024-10-05,CON020,STY056,CL1235,SV07,9,Promoter,Winter,2024
NPS024779,2024-10-05,CON020,STY055,CL0835,SV03,6,Detractor,Winter,2024
